INT	INT	INT	INT	STRING	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	STRING	STRING	INT	STRING	STRING	INT	INT	INT
14030002	14	3	2	CJSH_item_baoshi_2_5	8	1~12|23|25|27|35~46	中级黄刚玉	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（3级）#cC8B88E制造	6000	10	500	1	0	0	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_03_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	49	0	1
14030003	14	3	3	CJSH_item_baoshi_2_8	8	1~12|23|25|27|35~46	高级黄刚玉	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（6级）#cC8B88E制造	14000	10	500	1	0	0	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_05_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	50	0	1
14030004	14	3	4	CJSH_item_baoshi_2_11	8	1~12|23|25|27|35~46	圣徒级黄刚玉	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将高级黄刚玉升级而成	50000	10	500	1	0	0	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_09_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	51	1	1
14030005	14	3	5	CJSH_item_baoshi_2_12	8	1~12|23|25|27|35~46	大师级黄刚玉	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将圣徒级黄刚玉升级而成	82000	10	500	1	0	0	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	52	1	1
14030006	14	3	6	CJSH_item_baoshi_2_3	8	1~12|23|25|27|35~46	初级黄锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（1级）#cC8B88E制造	2000	10	500	1	0	2	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_04_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	56	0	1
14030007	14	3	7	CJSH_item_baoshi_2_6	8	1~12|23|25|27|35~46	中级黄锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（3级）#cC8B88E制造	6000	10	500	1	0	2	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_02_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	57	0	1
14030008	14	3	8	CJSH_item_baoshi_2_9	8	1~12|23|25|27|35~46	高级黄锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（6级）#cC8B88E制造	14000	10	500	1	0	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_10_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	58	0	1
14030009	14	3	9	CJSH_item_baoshi_2_12	8	1~12|23|25|27|35~46	圣徒级黄锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将高级黄锆石升级而成	50000	10	500	1	0	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_03_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	59	1	1
14030010	14	3	10	CJSH_item_baoshi_2_11	8	1~12|23|25|27|35~46	大师级黄锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将圣徒级黄锆石升级而成	82000	10	500	1	0	2	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	60	1	1
14030011	14	3	11	CJSH_item_baoshi_2_4	8	1~12|23|25|27|35~46	初级黄琉璃	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（1级）#cC8B88E制造	2000	10	500	1	0	4	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_07_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	64	0	1
14030012	14	3	12	CJSH_item_baoshi_2_7	8	1~12|23|25|27|35~46	中级黄琉璃	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（3级）#cC8B88E制造	6000	10	500	1	0	4	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_06_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	65	0	1
14030013	14	3	13	CJSH_item_baoshi_2_10	8	1~12|23|25|27|35~46	高级黄琉璃	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（6级）#cC8B88E制造	14000	10	500	1	0	4	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_08_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	66	0	1
14030014	14	3	14	CJSH_item_baoshi_2_13	8	1~12|23|25|27|35~46	圣徒级黄琉璃	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将高级黄琉璃升级而成	50000	10	500	1	0	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_12_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	67	1	1
14030015	14	3	15	CJSH_item_baoshi_2_11	8	1~12|23|25|27|35~46	大师级黄琉璃	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将圣徒级黄琉璃升级而成	82000	10	500	1	0	4	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	68	1	1
14030016	14	3	16	CJSH_item_baoshi_2_13	8	1~12|24|28|29|35~46	高级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（5级）#cC8B88E制造	2000	10	500	1	0	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_11_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14030017	14	3	17	CJSH_item_baoshi_2_2	8	1~12|24|28|29|35~46	圣徒级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（8级）#cC8B88E制造	6000	10	500	1	0	53	1	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14030018	14	3	18	CJSH_item_baoshi_2_4	8	1~12|24|28|29|35~46	大师级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（9级）#cC8B88E制造	14000	10	500	1	0	53	2	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14030019	14	3	19	CJSH_item_baoshi_2_5	8	1~12|24|28|29|35~46	宗师级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（10级）#cC8B88E制造	50000	10	500	1	0	53	2	22	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030020	14	3	20	CJSH_item_baoshi_2_6	8	1~12|24|28|29|35~46	传说级黄龙晶	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O戒指#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	53	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030021	14	3	21	CJSH_item_baoshi_2_14	8	23|25|27|26|20|22|24|29	高级黄玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（5级）#cC8B88E制造	2000	10	500	1	0	54	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_01_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14030022	14	3	22	CJSH_item_baoshi_2_9	8	23|25|27|26|20|22|24|29	圣徒级黄玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（8级）#cC8B88E制造	6000	10	500	1	0	54	1	22	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	0	1
14030023	14	3	23	CJSH_item_baoshi_2_10	8	23|25|27|26|20|22|24|29	大师级黄玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	14000	10	500	1	0	54	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030024	14	3	24	CJSH_item_baoshi_2_8	8	23|25|27|26|20|22|24|29	宗师级黄玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	50000	10	500	1	0	54	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030025	14	3	25	CJSH_item_baoshi_2_11	8	23|25|27|26|20|22|24|29	传说级黄玉髓	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	54	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030026	14	3	26	CJSH_item_baoshi_2_15	8	1~12|24|29|35~46	高级黄猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	2000	10	500	1	0	97	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落宝石_11_黄.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030027	14	3	27	CJSH_item_baoshi_2_2	8	1~12|24|29|35~46	圣徒级黄猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	6000	10	500	1	0	97	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030028	14	3	28	CJSH_item_baoshi_2_4	8	1~12|24|29|35~46	大师级黄猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	14000	10	500	1	0	97	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030029	14	3	29	CJSH_item_baoshi_2_5	8	1~12|24|29|35~46	宗师级黄猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	50000	10	500	1	0	97	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030030	14	3	30	CJSH_item_baoshi_2_6	8	1~12|24|29|35~46	传说级黄猫眼	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O项链#cC8B88E、#O手镯#cC8B88E	82000	10	500	1	0	97	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030031	14	3	31	CJSH_item_baoshi_2_13	8	1~12|23|25|27|35~46	宗师级黄刚玉	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将大师级黄刚玉升级而成	82000	10	500	1	0	0	72	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	53	1	1
14030032	14	3	32	CJSH_item_baoshi_2_16	8	1~12|23|25|27|35~46	传说级黄刚玉	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将宗师级黄刚玉升级而成	82000	10	500	1	0	0	102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030033	14	3	33	CJSH_item_baoshi_2_15	8	1~12|23|25|27|35~46	神话级黄刚玉	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E	82000	10	500	1	0	0	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030034	14	3	34	CJSH_item_baoshi_2_16	8	1~12|23|25|27|35~46	逆天级黄刚玉	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E	82000	10	500	1	0	0	157	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030035	14	3	35	CJSH_item_baoshi_2_13	8	1~12|23|25|27|35~46	宗师级黄锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将大师级黄锆石升级而成	82000	10	500	1	0	2	72	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	61	1	1
14030036	14	3	36	CJSH_item_baoshi_2_16	8	1~12|23|25|27|35~46	传说级黄锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将宗师级黄锆石升级而成	82000	10	500	1	0	2	102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030037	14	3	37	CJSH_item_baoshi_2_15	8	1~12|23|25|27|35~46	神话级黄锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E	82000	10	500	1	0	2	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030038	14	3	38	CJSH_item_baoshi_2_16	8	1~12|23|25|27|35~46	逆天级黄锆石	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E	82000	10	500	1	0	2	157	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030039	14	3	39	CJSH_item_baoshi_2_12	8	1~12|23|25|27|35~46	宗师级黄琉璃	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将大师级黄琉璃升级而成	82000	10	500	1	0	4	72	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	69	1	1
14030040	14	3	40	CJSH_item_baoshi_2_16	8	1~12|23|25|27|35~46	传说级黄琉璃	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E将宗师级黄琉璃升级而成	82000	10	500	1	0	4	102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030041	14	3	41	CJSH_item_baoshi_2_15	8	1~12|23|25|27|35~46	神话级黄琉璃	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E	82000	10	500	1	0	4	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14030042	14	3	42	CJSH_item_baoshi_2_16	8	1~12|23|25|27|35~46	逆天级黄琉璃	镶嵌位置：#O主武器#cC8B88E、#O副武器#cC8B88E、#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E	82000	10	500	1	0	4	157	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	0	0	3c00ff	黄宝石	FFFFFF09	0	掉落矿石2.lmodel	cj_yingguang_huang	0	ffffff	-1	-1	1	1
14040001	14	4	1	CJSH_item_baoshi_3_2	8	23|25|27|26|20|22	初级蓝玛瑙	镶嵌位置：#O衣服#cC8B88E、#O护手#cC8B88E、#O靴子#cC8B88E、#O腰带#cC8B88E、#O帽子#cC8B88E、#O披风#cC8B88E#r #r王城#S装备镶嵌大师（装备强化区）#cC8B88E或大都#S装备镶嵌大师（装备强化区）#cC8B88E处镶嵌#r #r#g印度珠宝术（2级）#cC8B88E制造	2000	10	500	1	0	6	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	0	0	3c00ff	蓝宝石	FFFFFF09	0	掉落宝石_01_蓝.lmodel	cj_yingguang_huang	0	ffffff	-1	72	0	1
