INT	STRING	INT	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT												
1608	20|20|20|30|40|50|60|70|76|96	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1609	50|50|50|50|50|50|60|70|77|97	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1610	30|30|30|30|40|50|60|70|74|94	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1611	20|20|20|30|40|50|60|70|76|96	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1612	10|10|20|30|40|50|60|70|78|98	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
1613	40|40|40|40|40|50|60|70|76|96	11	0	-1	0	0	0|0|864|2566|7000|15000|50000|382225|500000|2500000	100|500|4309|62557|202327|408797|1000869|7259931|10000000|50000000	0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0	-1	-1	-1	-1	-1												
11010	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11011	30	-1	0	11010	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11012	50	-1	0	11011	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11013	70	-1	0	11012	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11014	70	-1	0	11013	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11015	80	-1	0	11014	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11020	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11021	30	-1	0	11020	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11022	50	-1	0	11021	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11023	70	-1	0	11022	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11024	70	-1	0	11023	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11025	80	-1	0	11024	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11030	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11031	30	-1	0	11030	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11032	50	-1	0	11031	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11033	70	-1	0	11032	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11034	70	-1	0	11033	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11035	80	-1	0	11034	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11040	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11041	30	-1	0	11040	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11042	50	-1	0	11041	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11043	70	-1	0	11042	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11044	70	-1	0	11043	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11045	80	-1	0	11044	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11050	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11051	30	-1	0	11050	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11052	50	-1	0	11051	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11053	70	-1	0	11052	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11054	70	-1	0	11053	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11055	80	-1	0	11054	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11100	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11101	30	-1	0	11100	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11102	50	-1	0	11101	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11103	70	-1	0	11102	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11104	70	-1	0	11103	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11105	80	-1	0	11104	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11110	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11111	30	-1	0	11110	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11112	50	-1	0	11111	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11113	70	-1	0	11112	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11114	70	-1	0	11113	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11115	80	-1	0	11114	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11120	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11121	30	-1	0	11120	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11122	50	-1	0	11121	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11123	70	-1	0	11122	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11124	70	-1	0	11123	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11125	80	-1	0	11124	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11170	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11171	30	-1	0	11170	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11172	50	-1	0	11171	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11173	70	-1	0	11172	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11174	70	-1	0	11173	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11175	80	-1	0	11174	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11180	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11181	30	-1	0	11180	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11182	50	-1	0	11181	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11183	70	-1	0	11182	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11184	70	-1	0	11183	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11185	80	-1	0	11184	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11190	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11191	30	-1	0	11190	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11192	50	-1	0	11191	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11193	70	-1	0	11192	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11194	70	-1	0	11193	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11195	80	-1	0	11194	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11220	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11221	30	-1	0	11220	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11222	50	-1	0	11221	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11223	70	-1	0	11222	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11224	70	-1	0	11223	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11225	80	-1	0	11224	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11240	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11241	30	-1	0	11240	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11242	50	-1	0	11241	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11243	70	-1	0	11242	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11244	70	-1	0	11243	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11245	80	-1	0	11244	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11260	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11261	30	-1	0	11260	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11262	50	-1	0	11261	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11263	70	-1	0	11262	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11264	70	-1	0	11263	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11265	80	-1	0	11264	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11610	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11611	30	-1	0	11610	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11612	50	-1	0	11611	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11613	70	-1	0	11612	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11614	70	-1	0	11613	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11615	80	-1	0	11614	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11630	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11631	30	-1	0	11630	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11632	50	-1	0	11631	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11633	70	-1	0	11632	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11634	70	-1	0	11633	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11635	80	-1	0	11634	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11640	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11710	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11711	30	-1	0	11710	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11712	50	-1	0	11711	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11713	70	-1	0	11712	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11714	70	-1	0	11713	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11715	80	-1	0	11714	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11800	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11801	70	-1	0	11800	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11802	80	-1	0	11801	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11803	70	-1	0	11802	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11804	70	-1	0	11803	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11805	80	-1	0	11804	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11810	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11811	70	-1	0	11810	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11812	80	-1	0	11811	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11813	70	-1	0	11812	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11814	70	-1	0	11813	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11815	80	-1	0	11814	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11820	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11821	70	-1	0	11820	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11822	80	-1	0	11821	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11823	70	-1	0	11822	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11824	70	-1	0	11823	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11825	80	-1	0	11824	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12000	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12001	70	-1	0	12000	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12002	80	-1	0	12001	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12003	70	-1	0	12002	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12004	70	-1	0	12003	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12005	80	-1	0	12004	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12010	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12011	70	-1	0	12010	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12012	80	-1	0	12011	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12013	70	-1	0	12012	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12014	70	-1	0	12013	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12015	80	-1	0	12014	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12020	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12021	70	-1	0	12020	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12022	80	-1	0	12021	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12023	70	-1	0	12022	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12024	70	-1	0	12023	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12025	80	-1	0	12024	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12200	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12201	70	-1	0	12200	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12202	80	-1	0	12201	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12203	70	-1	0	12202	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12204	70	-1	0	12203	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12205	80	-1	0	12204	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12210	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12211	70	-1	0	12210	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12212	80	-1	0	12211	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12213	70	-1	0	12212	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12214	70	-1	0	12213	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12215	80	-1	0	12214	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12220	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12221	70	-1	0	12220	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12222	80	-1	0	12221	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12223	70	-1	0	12222	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12224	70	-1	0	12223	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12225	80	-1	0	12224	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12230	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12231	70	-1	0	12230	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12232	80	-1	0	12231	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12233	70	-1	0	12232	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12234	70	-1	0	12233	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12235	80	-1	0	12234	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12240	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12241	70	-1	0	12240	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12242	80	-1	0	12241	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12243	70	-1	0	12242	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12244	70	-1	0	12243	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12245	80	-1	0	12244	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12250	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12251	70	-1	0	12250	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12252	80	-1	0	12251	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12253	70	-1	0	12252	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12254	70	-1	0	12253	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12255	80	-1	0	12254	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12260	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12261	70	-1	0	12260	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12262	80	-1	0	12261	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12263	70	-1	0	12262	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12264	70	-1	0	12263	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12265	80	-1	0	12264	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12270	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12271	70	-1	0	12270	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12272	80	-1	0	12271	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12273	70	-1	0	12272	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12274	70	-1	0	12273	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12275	80	-1	0	12274	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12400	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12401	70	-1	0	12400	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12402	80	-1	0	12401	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12403	70	-1	0	12402	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12404	70	-1	0	12403	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12405	80	-1	0	12404	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12410	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12411	70	-1	0	12410	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12412	80	-1	0	12411	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12413	70	-1	0	12412	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12414	70	-1	0	12413	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12415	80	-1	0	12414	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12420	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12421	70	-1	0	12420	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12422	80	-1	0	12421	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12423	70	-1	0	12422	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12424	70	-1	0	12423	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12425	80	-1	0	12424	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12600	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12601	70	-1	0	12600	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12602	80	-1	0	12601	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12603	70	-1	0	12602	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12604	70	-1	0	12603	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12605	80	-1	0	12604	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12610	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12611	70	-1	0	12610	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12612	80	-1	0	12611	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12613	70	-1	0	12612	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12614	70	-1	0	12613	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12615	80	-1	0	12614	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12620	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12621	70	-1	0	12620	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12622	80	-1	0	12621	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12623	70	-1	0	12622	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12624	70	-1	0	12623	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12625	80	-1	0	12624	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12630	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12631	70	-1	0	12630	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12632	80	-1	0	12631	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12633	70	-1	0	12632	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12634	70	-1	0	12633	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12635	80	-1	0	12634	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12640	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
12641	70	-1	0	12640	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12642	80	-1	0	12641	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12643	70	-1	0	12642	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12644	70	-1	0	12643	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
12645	80	-1	0	12644	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11400	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11401	30	-1	0	11400	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11402	50	-1	0	11401	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11403	70	-1	0	11402	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11404	70	-1	0	11403	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11405	80	-1	0	11404	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11420	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11421	30	-1	0	11420	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11422	50	-1	0	11421	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11423	70	-1	0	11422	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11424	70	-1	0	11423	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11425	80	-1	0	11424	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11440	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11441	30	-1	0	11440	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11442	50	-1	0	11441	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11443	70	-1	0	11442	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11444	70	-1	0	11443	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11445	80	-1	0	11444	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11130	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11131	30	-1	0	11130	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11132	50	-1	0	11131	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11133	70	-1	0	11132	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11134	70	-1	0	11133	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11135	80	-1	0	11134	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11140	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11141	30	-1	0	11140	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11142	50	-1	0	11141	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11143	70	-1	0	11142	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11144	70	-1	0	11143	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11145	80	-1	0	11144	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11150	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11151	30	-1	0	11150	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11152	50	-1	0	11151	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11153	70	-1	0	11152	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11154	70	-1	0	11153	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11155	80	-1	0	11154	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11160	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11161	30	-1	0	11160	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11162	50	-1	0	11161	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11163	70	-1	0	11162	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11164	70	-1	0	11163	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11165	80	-1	0	11164	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11730	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11731	30	-1	0	11730	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11732	50	-1	0	11731	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11733	70	-1	0	11732	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11734	70	-1	0	11733	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11735	80	-1	0	11734	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11750	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11751	30	-1	0	11750	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11752	50	-1	0	11751	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11753	70	-1	0	11752	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11754	70	-1	0	11753	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11755	80	-1	0	11754	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11770	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11771	30	-1	0	11770	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11772	50	-1	0	11771	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11773	70	-1	0	11772	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11774	70	-1	0	11773	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11775	80	-1	0	11774	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11790	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11791	30	-1	0	11790	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11792	50	-1	0	11791	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11793	70	-1	0	11792	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11794	70	-1	0	11793	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11795	80	-1	0	11794	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11651	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11652	30	-1	0	11651	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11653	50	-1	0	11652	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11654	70	-1	0	11653	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11655	70	-1	0	11654	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11656	80	-1	0	11655	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11671	1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	1												
11672	30	-1	0	11671	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
11673	50	-1	0	11672	0	0	0	0	-1	-1	-1	-1	-1	-1	0												
