INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	INT	STRING
11724	11724	1	1	CJSH_Add_2_8			人物身体前置点	状态_马狂攻_01		人物身体受击点	0	1	0	0						五级狂攻：主人的近程攻击增加300点	1	五级狂攻：主人的近程攻击增加300点
11725	11725	1	1	CJSH_Add_2_8			人物身体前置点	状态_马狂攻_01		人物身体受击点	0	1	0	0						六级狂攻：主人的近程攻击增加350点	1	六级狂攻：主人的近程攻击增加350点
11726	11726	1	1	CJSH_Add_2_8			人物身体前置点	状态_马狂攻_01		人物身体受击点	0	1	0	0						七级狂攻：主人的近程攻击增加400点	1	七级狂攻：主人的近程攻击增加400点
11727	11727	1	1	CJSH_Add_2_8			人物身体前置点	状态_马狂攻_01		人物身体受击点	0	1	0	0						八级狂攻：主人的近程攻击增加450点	1	八级狂攻：主人的近程攻击增加450点
11728	11728	1	1	CJSH_Add_2_8			人物身体前置点	状态_马狂攻_01		人物身体受击点	0	1	0	0						九级狂攻：主人的近程攻击增加500点	1	九级狂攻：主人的近程攻击增加500点
11729	11729	1	1	CJSH_Add_2_8			人物身体前置点	状态_马狂攻_01		人物身体受击点	0	1	0	0						十级狂攻：主人的近程攻击增加550点	1	十级狂攻：主人的近程攻击增加550点
11740	11740	1	1	CJSH_Add_2_9			人物身体前置点	状态_马精确_01		人物身体受击点	0	1	0	0						一级精确：主人的远程攻击增加100点	1	一级精确：主人的远程攻击增加100点
11741	11741	1	1	CJSH_Add_2_9			人物身体前置点	状态_马精确_01		人物身体受击点	0	1	0	0						二级精确：主人的远程攻击增加150点	1	二级精确：主人的远程攻击增加150点
11742	11742	1	1	CJSH_Add_2_9			人物身体前置点	状态_马精确_01		人物身体受击点	0	1	0	0						三级精确：主人的远程攻击增加200点	1	三级精确：主人的远程攻击增加200点
11743	11743	1	1	CJSH_Add_2_9			人物身体前置点	状态_马精确_01		人物身体受击点	0	1	0	0						四级精确：主人的远程攻击增加250点	1	四级精确：主人的远程攻击增加250点
11744	11744	1	1	CJSH_Add_2_9			人物身体前置点	状态_马精确_01		人物身体受击点	0	1	0	0						五级精确：主人的远程攻击增加300点	1	五级精确：主人的远程攻击增加300点
11745	11745	1	1	CJSH_Add_2_9			人物身体前置点	状态_马精确_01		人物身体受击点	0	1	0	0						六级精确：主人的远程攻击增加350点	1	六级精确：主人的远程攻击增加350点
11746	11746	1	1	CJSH_Add_2_9			人物身体前置点	状态_马精确_01		人物身体受击点	0	1	0	0						七级精确：主人的远程攻击增加400点	1	七级精确：主人的远程攻击增加400点
11747	11747	1	1	CJSH_Add_2_9			人物身体前置点	状态_马精确_01		人物身体受击点	0	1	0	0						八级精确：主人的远程攻击增加450点	1	八级精确：主人的远程攻击增加450点
11748	11748	1	1	CJSH_Add_2_9			人物身体前置点	状态_马精确_01		人物身体受击点	0	1	0	0						九级精确：主人的远程攻击增加500点	1	九级精确：主人的远程攻击增加500点
11749	11749	1	1	CJSH_Add_2_9			人物身体前置点	状态_马精确_01		人物身体受击点	0	1	0	0						十级精确：主人的远程攻击增加550点	1	十级精确：主人的远程攻击增加550点
11760	11760	1	1	CJSH_Add_2_10			人物身体前置点	状态_马精研_01		人物身体受击点	0	1	0	0						一级精研：主人的魔法攻击增加100点	1	一级精研：主人的魔法攻击增加100点
11761	11761	1	1	CJSH_Add_2_10			人物身体前置点	状态_马精研_01		人物身体受击点	0	1	0	0						二级精研：主人的魔法攻击增加150点	1	二级精研：主人的魔法攻击增加150点
11762	11762	1	1	CJSH_Add_2_10			人物身体前置点	状态_马精研_01		人物身体受击点	0	1	0	0						三级精研：主人的魔法攻击增加200点	1	三级精研：主人的魔法攻击增加200点
11763	11763	1	1	CJSH_Add_2_10			人物身体前置点	状态_马精研_01		人物身体受击点	0	1	0	0						四级精研：主人的魔法攻击增加250点	1	四级精研：主人的魔法攻击增加250点
11764	11764	1	1	CJSH_Add_2_10			人物身体前置点	状态_马精研_01		人物身体受击点	0	1	0	0						五级精研：主人的魔法攻击增加300点	1	五级精研：主人的魔法攻击增加300点
11765	11765	1	1	CJSH_Add_2_10			人物身体前置点	状态_马精研_01		人物身体受击点	0	1	0	0						六级精研：主人的魔法攻击增加350点	1	六级精研：主人的魔法攻击增加350点
11766	11766	1	1	CJSH_Add_2_10			人物身体前置点	状态_马精研_01		人物身体受击点	0	1	0	0						七级精研：主人的魔法攻击增加400点	1	七级精研：主人的魔法攻击增加400点
11767	11767	1	1	CJSH_Add_2_10			人物身体前置点	状态_马精研_01		人物身体受击点	0	1	0	0						八级精研：主人的魔法攻击增加450点	1	八级精研：主人的魔法攻击增加450点
11768	11768	1	1	CJSH_Add_2_10			人物身体前置点	状态_马精研_01		人物身体受击点	0	1	0	0						九级精研：主人的魔法攻击增加500点	1	九级精研：主人的魔法攻击增加500点
11769	11769	1	1	CJSH_Add_2_10			人物身体前置点	状态_马精研_01		人物身体受击点	0	1	0	0						十级精研：主人的魔法攻击增加550点	1	十级精研：主人的魔法攻击增加550点
				#N/A																		
11780	11780	1	1	CJSH_Add_2_11			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	0	0						一级狂暴：主人的暴击增加10点	1	一级狂暴：主人的暴击增加10点
11781	11781	1	1	CJSH_Add_2_11			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	0	0						二级狂暴：主人的暴击增加15点	1	二级狂暴：主人的暴击增加15点
11782	11782	1	1	CJSH_Add_2_11			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	0	0						三级狂暴：主人的暴击增加20点	1	三级狂暴：主人的暴击增加20点
11783	11783	1	1	CJSH_Add_2_11			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	0	0						四级狂暴：主人的暴击增加25点	1	四级狂暴：主人的暴击增加25点
11784	11784	1	1	CJSH_Add_2_11			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	0	0						五级狂暴：主人的暴击增加30点	1	五级狂暴：主人的暴击增加30点
11785	11785	1	1	CJSH_Add_2_11			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	0	0						六级狂暴：主人的暴击增加35点	1	六级狂暴：主人的暴击增加35点
11786	11786	1	1	CJSH_Add_2_11			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	0	0						七级狂暴：主人的暴击增加40点	1	七级狂暴：主人的暴击增加40点
11787	11787	1	1	CJSH_Add_2_11			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	0	0						八级狂暴：主人的暴击增加45点	1	八级狂暴：主人的暴击增加45点
11788	11788	1	1	CJSH_Add_2_11			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	0	0						九级狂暴：主人的暴击增加50点	1	九级狂暴：主人的暴击增加50点
11789	11789	1	1	CJSH_Add_2_11			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	0	0						十级狂暴：主人的暴击增加55点	1	十级狂暴：主人的暴击增加55点
				#N/A																		
				#N/A																		
				#N/A																		
				#N/A																		
				#N/A																		
				#N/A																		
				#N/A																		
				#N/A																		
				#N/A																		
				#N/A																		
				#N/A																		
				#N/A																		
				#N/A																		
#	攻击主动群体			#N/A						#N/A										0		0
#	攻击主动单体			#N/A						#N/A										0		0
#	单体主动回复类			#N/A						#N/A										0		0
12200	12200	1	1	CJSH_ridskill_4_5			人物身体前置点	状态_增加暴击_01		人物身体中心点	0	1	0	0						一级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响	1	一级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响
12201	12201	1	1	CJSH_ridskill_4_5			人物身体前置点	状态_增加暴击_01		人物身体中心点	0	1	0	0						二级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响	1	二级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响
12202	12202	1	1	CJSH_ridskill_4_5			人物身体前置点	状态_增加暴击_01		人物身体中心点	0	1	0	0						三级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响	1	三级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响
12203	12203	1	1	CJSH_ridskill_4_5			人物身体前置点	状态_增加暴击_01		人物身体中心点	0	1	0	0						四级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响	1	四级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响
12204	12204	1	1	CJSH_ridskill_4_5			人物身体前置点	状态_增加暴击_01		人物身体中心点	0	1	0	0						五级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响	1	五级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响
12205	12205	1	1	CJSH_ridskill_4_5			人物身体前置点	状态_增加暴击_01		人物身体中心点	0	1	0	0						六级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响	1	六级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响
12206	12206	1	1	CJSH_ridskill_4_5			人物身体前置点	状态_增加暴击_01		人物身体中心点	0	1	0	0						七级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响	1	七级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响
12207	12207	1	1	CJSH_ridskill_4_5			人物身体前置点	状态_增加暴击_01		人物身体中心点	0	1	0	0						八级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响	1	八级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响
12208	12208	1	1	CJSH_ridskill_4_5			人物身体前置点	状态_增加暴击_01		人物身体中心点	0	1	0	0						九级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响	1	九级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响
12209	12209	1	1	CJSH_ridskill_4_5			人物身体前置点	状态_增加暴击_01		人物身体中心点	0	1	0	0						十级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响	1	十级祝福：每2秒恢复一定生命值，恢复效果受骑乘的体质属性与资质影响
				#N/A						#N/A										#N/A		#N/A
				#N/A						#N/A										#N/A		#N/A
				#N/A						#N/A										#N/A		#N/A
				#N/A						#N/A										#N/A		#N/A
				#N/A						#N/A										#N/A		#N/A
				#N/A						#N/A										#N/A		#N/A
				#N/A						#N/A										#N/A		#N/A
				#N/A						#N/A										#N/A		#N/A
				#N/A						#N/A										#N/A		#N/A
#	主动控制			#N/A						#N/A										0		0
12400	12400	1	1	CJSH_ridskill_5_11			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						一级大喝：眩晕	1	一级大喝：眩晕
12401	12401	1	1	CJSH_ridskill_5_11			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						二级大喝：眩晕	1	二级大喝：眩晕
12402	12402	1	1	CJSH_ridskill_5_11			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						三级大喝：眩晕	1	三级大喝：眩晕
12403	12403	1	1	CJSH_ridskill_5_11			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						四级大喝：眩晕	1	四级大喝：眩晕
12404	12404	1	1	CJSH_ridskill_5_11			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						五级大喝：眩晕	1	五级大喝：眩晕
12405	12405	1	1	CJSH_ridskill_5_11			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						六级大喝：眩晕	1	六级大喝：眩晕
12406	12406	1	1	CJSH_ridskill_5_11			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						七级大喝：眩晕	1	七级大喝：眩晕
12407	12407	1	1	CJSH_ridskill_5_11			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						八级大喝：眩晕	1	八级大喝：眩晕
12408	12408	1	1	CJSH_ridskill_5_11			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						九级大喝：眩晕	1	九级大喝：眩晕
12409	12409	1	1	CJSH_ridskill_5_11			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						十级大喝：眩晕	1	十级大喝：眩晕
12410	12410	1	1	CJSH_ridskill_5_8			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						一级致伤：移动速度减少30%	1	一级致伤：移动速度减少30%
12411	12411	1	1	CJSH_ridskill_5_8			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						二级致伤：移动速度减少40%	1	二级致伤：移动速度减少40%
12412	12412	1	1	CJSH_ridskill_5_8			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						三级致伤：移动速度减少50%	1	三级致伤：移动速度减少50%
12413	12413	1	1	CJSH_ridskill_5_8			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						四级致伤：移动速度减少60%	1	四级致伤：移动速度减少60%
12414	12414	1	1	CJSH_ridskill_5_8			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						五级致伤：移动速度减少70%	1	五级致伤：移动速度减少70%
12415	12415	1	1	CJSH_ridskill_5_8			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						六级致伤：移动速度减少80%	1	六级致伤：移动速度减少80%
12416	12416	1	1	CJSH_ridskill_5_8			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						七级致伤：移动速度减少90%	1	七级致伤：移动速度减少90%
12417	12417	1	1	CJSH_ridskill_5_8			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						八级致伤：移动速度减少100%	1	八级致伤：移动速度减少100%
12418	12418	1	1	CJSH_ridskill_5_8			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						九级致伤：移动速度减少110%	1	九级致伤：移动速度减少110%
12419	12419	1	1	CJSH_ridskill_5_8			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						十级致伤：移动速度减少120%	1	十级致伤：移动速度减少120%
12420	12420	1	1	CJSH_ridskill_4_3			人物身体前置点	状态_白蟒蛊惑		人物身体受击点	0	1	1	0						一级恐惧：恐惧	1	一级恐惧：恐惧
12421	12421	1	1	CJSH_ridskill_4_3			人物身体前置点	状态_白蟒蛊惑		人物身体受击点	0	1	1	0						二级恐惧：恐惧	1	二级恐惧：恐惧
12422	12422	1	1	CJSH_ridskill_4_3			人物身体前置点	状态_白蟒蛊惑		人物身体受击点	0	1	1	0						三级恐惧：恐惧	1	三级恐惧：恐惧
12423	12423	1	1	CJSH_ridskill_4_3			人物身体前置点	状态_白蟒蛊惑		人物身体受击点	0	1	1	0						四级恐惧：恐惧	1	四级恐惧：恐惧
