INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT
12052224	12	5	2224	CJSH_item_zhipian_2_2	骑术宝典：四级锋芒	对目标造成一次远攻伤害。#r #r右键使用，可以让骑乘学习此技能。伤害数值受骑乘的敏捷属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N四级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70。	1	-1	-1	99	625000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	4	-1	0	-1	-1	-1	1
12052225	12	5	2225	CJSH_item_zhipian_2_2	骑术宝典：五级锋芒	对目标造成一次远攻伤害。#r #r右键使用，可以让骑乘学习此技能。伤害数值受骑乘的敏捷属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N五级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	1500000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	5	-1	0	-1	-1	-1	1
12052226	12	5	2226	CJSH_item_zhipian_2_2	骑术宝典：六级锋芒	对目标造成一次远攻伤害。#r #r右键使用，可以让骑乘学习此技能。伤害数值受骑乘的敏捷属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N六级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于80。	1	-1	-1	99	2000000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	6	-1	0	-1	-1	-1	1
12052231	12	5	2231	CJSH_item_zhipian_2_2	骑术宝典：一级九天	对目标造成一次魔攻伤害。#r #r右键使用，可以让骑乘学习此技能。伤害数值受骑乘的智力属性与资质影响，技能等级越高，效果越强。	1	-1	-1	99	5000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
12052232	12	5	2232	CJSH_item_zhipian_2_2	骑术宝典：二级九天	对目标造成一次魔攻伤害。#r #r右键使用，可以让骑乘学习此技能。伤害数值受骑乘的智力属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N二级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	100000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	2	-1	0	-1	-1	-1	1
12052233	12	5	2233	CJSH_item_zhipian_2_2	骑术宝典：三级九天	对目标造成一次魔攻伤害。#r #r右键使用，可以让骑乘学习此技能。伤害数值受骑乘的智力属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N三级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于90。	1	-1	-1	99	250000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	3	-1	0	-1	-1	-1	1
12052234	12	5	2234	CJSH_item_zhipian_2_2	骑术宝典：四级九天	对目标造成一次魔攻伤害。#r #r右键使用，可以让骑乘学习此技能。伤害数值受骑乘的智力属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N四级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70。	1	-1	-1	99	625000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	4	-1	0	-1	-1	-1	1
12052235	12	5	2235	CJSH_item_zhipian_2_2	骑术宝典：五级九天	对目标造成一次魔攻伤害。#r #r右键使用，可以让骑乘学习此技能。伤害数值受骑乘的智力属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N五级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	1500000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	5	-1	0	-1	-1	-1	1
12052236	12	5	2236	CJSH_item_zhipian_2_2	骑术宝典：六级九天	对目标造成一次魔攻伤害。#r #r右键使用，可以让骑乘学习此技能。伤害数值受骑乘的智力属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N六级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于80。	1	-1	-1	99	2000000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	6	-1	0	-1	-1	-1	1
12052241	12	5	2241	CJSH_item_zhipian_2_2	骑术宝典：一级祝福	每2秒恢复少量的生命值，持续20秒。#r #r右键使用，可以让骑乘学习此技能。恢复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#O学习要求携带等级不低于80的变异坐骑。	1	-1	-1	99	5000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
12052242	12	5	2242	CJSH_item_zhipian_2_2	骑术宝典：二级祝福	每2秒恢复少量的生命值，持续20秒。#r #r右键使用，可以让骑乘学习此技能。恢复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N二级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	100000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	2	-1	0	-1	-1	-1	1
12052243	12	5	2243	CJSH_item_zhipian_2_2	骑术宝典：三级祝福	每2秒恢复少量的生命值，持续20秒。#r #r右键使用，可以让骑乘学习此技能。恢复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N三级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于90。	1	-1	-1	99	250000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	3	-1	0	-1	-1	-1	1
12052244	12	5	2244	CJSH_item_zhipian_2_2	骑术宝典：四级祝福	每2秒恢复少量的生命值，持续20秒。#r #r右键使用，可以让骑乘学习此技能。恢复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N四级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70。	1	-1	-1	99	625000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	4	-1	0	-1	-1	-1	1
12052245	12	5	2245	CJSH_item_zhipian_2_2	骑术宝典：五级祝福	每2秒恢复少量的生命值，持续20秒。#r #r右键使用，可以让骑乘学习此技能。恢复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N五级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	1500000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	5	-1	0	-1	-1	-1	1
12052246	12	5	2246	CJSH_item_zhipian_2_2	骑术宝典：六级祝福	每2秒恢复少量的生命值，持续20秒。#r #r右键使用，可以让骑乘学习此技能。恢复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N六级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于80。	1	-1	-1	99	2000000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	6	-1	0	-1	-1	-1	1
12052251	12	5	2251	CJSH_item_zhipian_2_2	骑术宝典：一级回生	一次性回复一定的生命值。#r #r右键使用，可以让骑乘学习此技能。回复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#O学习要求携带等级不低于80的变异坐骑。	1	-1	-1	99	5000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
12052252	12	5	2252	CJSH_item_zhipian_2_2	骑术宝典：二级回生	一次性回复一定的生命值。#r #r右键使用，可以让骑乘学习此技能。回复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N二级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	100000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	2	-1	0	-1	-1	-1	1
12052253	12	5	2253	CJSH_item_zhipian_2_2	骑术宝典：三级回生	一次性回复一定的生命值。#r #r右键使用，可以让骑乘学习此技能。回复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N三级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于90。	1	-1	-1	99	250000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	3	-1	0	-1	-1	-1	1
12052254	12	5	2254	CJSH_item_zhipian_2_2	骑术宝典：四级回生	一次性回复一定的生命值。#r #r右键使用，可以让骑乘学习此技能。回复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N四级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70。	1	-1	-1	99	625000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	4	-1	0	-1	-1	-1	1
12052255	12	5	2255	CJSH_item_zhipian_2_2	骑术宝典：五级回生	一次性回复一定的生命值。#r #r右键使用，可以让骑乘学习此技能。回复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N五级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	1500000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	5	-1	0	-1	-1	-1	1
12052256	12	5	2256	CJSH_item_zhipian_2_2	骑术宝典：六级回生	一次性回复一定的生命值。#r #r右键使用，可以让骑乘学习此技能。回复效果受骑乘的体质属性与资质影响，技能等级越高，效果越强。#r #r#g金币商城（快捷键J）#O骑乘养成区#N六级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于80。	1	-1	-1	99	2000000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	6	-1	0	-1	-1	-1	1
12052261	12	5	2261	CJSH_item_zhipian_2_2	骑术宝典：一级暴躁	一次性为武士、十字军回复怒气值50点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N一级宝典类#cC8B88E出售。#r #r#O学习要求携带等级不低于80的变异坐骑。	1	-1	-1	99	5000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
12052262	12	5	2262	CJSH_item_zhipian_2_2	骑术宝典：二级暴躁	一次性为武士、十字军回复怒气值60点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N二级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	100000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	2	-1	0	-1	-1	-1	1
12052263	12	5	2263	CJSH_item_zhipian_2_2	骑术宝典：三级暴躁	一次性为武士、十字军回复怒气值70点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N三级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于90。	1	-1	-1	99	250000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	3	-1	0	-1	-1	-1	1
12052264	12	5	2264	CJSH_item_zhipian_2_2	骑术宝典：四级暴躁	一次性为武士、十字军回复怒气值80点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N四级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70。	1	-1	-1	99	625000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	4	-1	0	-1	-1	-1	1
12052265	12	5	2265	CJSH_item_zhipian_2_2	骑术宝典：五级暴躁	一次性为武士、十字军回复怒气值90点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N五级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	1500000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	5	-1	0	-1	-1	-1	1
12052266	12	5	2266	CJSH_item_zhipian_2_2	骑术宝典：六级暴躁	一次性为武士、十字军回复怒气值100点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N六级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于80。	1	-1	-1	99	2000000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	6	-1	0	-1	-1	-1	1
12052271	12	5	2271	CJSH_item_zhipian_2_2	骑术宝典：一级冲动	一次性为剑侠、圣火使回复能量50点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N一级宝典类#cC8B88E出售。#r #r#O学习要求携带等级不低于80的变异坐骑。	1	-1	-1	99	5000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
12052272	12	5	2272	CJSH_item_zhipian_2_2	骑术宝典：二级冲动	一次性为剑侠、圣火使回复能量60点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N二级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	100000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	2	-1	0	-1	-1	-1	1
12052273	12	5	2273	CJSH_item_zhipian_2_2	骑术宝典：三级冲动	一次性为剑侠、圣火使回复能量70点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N三级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于90。	1	-1	-1	99	250000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	3	-1	0	-1	-1	-1	1
12052274	12	5	2274	CJSH_item_zhipian_2_2	骑术宝典：四级冲动	一次性为剑侠、圣火使回复能量80点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N四级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70	1	-1	-1	99	625000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	4	-1	0	-1	-1	-1	1
12052275	12	5	2275	CJSH_item_zhipian_2_2	骑术宝典：五级冲动	一次性为剑侠、圣火使回复能量90点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N五级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	1500000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	5	-1	0	-1	-1	-1	1
12052276	12	5	2276	CJSH_item_zhipian_2_2	骑术宝典：六级冲动	一次性为剑侠、圣火使回复能量100点。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N六级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于80。	1	-1	-1	99	2000000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	6	-1	0	-1	-1	-1	1
12052281	12	5	2281	CJSH_item_zhipian_2_2	骑术宝典：一级天枝	一次性为骑射、刺客回复箭支3根。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N一级宝典类#cC8B88E出售。#r #r#O学习要求携带等级不低于80的变异坐骑。	1	-1	-1	99	5000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
12052282	12	5	2282	CJSH_item_zhipian_2_2	骑术宝典：二级天枝	一次性为骑射、刺客回复箭支4根。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N二级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	100000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	2	-1	0	-1	-1	-1	1
12052283	12	5	2283	CJSH_item_zhipian_2_2	骑术宝典：三级天枝	一次性为骑射、刺客回复箭支5根。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N三级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于90。	1	-1	-1	99	250000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	3	-1	0	-1	-1	-1	1
12052284	12	5	2284	CJSH_item_zhipian_2_2	骑术宝典：四级天枝	一次性为骑射、刺客回复箭支6根。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N四级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70。	1	-1	-1	99	625000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	4	-1	0	-1	-1	-1	1
12052285	12	5	2285	CJSH_item_zhipian_2_2	骑术宝典：五级天枝	一次性为骑射、刺客回复箭支7根。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N五级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于70，并且骑乘等级不低于80。	1	-1	-1	99	1500000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	5	-1	0	-1	-1	-1	1
12052286	12	5	2286	CJSH_item_zhipian_2_2	骑术宝典：六级天枝	一次性为骑射、刺客回复箭支8根。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N六级宝典类#cC8B88E出售。#r #r#O学习要求坐骑携带等级不低于80，并且骑乘等级不低于80。	1	-1	-1	99	2000000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	6	-1	0	-1	-1	-1	1
12052291	12	5	2291	CJSH_item_zhipian_2_2	骑术宝典：一级铸梭	一次性为火枪、近卫军回复子弹3颗。#r #r右键使用，可以让骑乘学习此技能。#r #r#g金币商城（快捷键J）#O骑乘养成区#N一级宝典类#cC8B88E出售。#r #r#O学习要求携带等级不低于80的变异坐骑。	1	-1	-1	99	5000	1	3	1	-1	-1	-1	-1	-1	4	4	-1	0	0	技能书	掉落书籍.lmodel	cj_yingguang_huang	0	ffffff	-1	1	-1	0	-1	-1	-1	1
