INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING
779	414	0	大都-[40级]大都·大相国寺	43	92	551	1	1	x:0.4 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
780	419	0	大都-[40级]大都·赵王府	210	76	551	1	1	x:0.6 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
781	415	38	大都-[40级]大都·西	157	135	551	1	1	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
782	412	37	大都-[40级]大都·东	128.5	123	551	1	1	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
783	413	36	大都-[40级]大都·南	128	98	551	1	1	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
784	417	2	大都-[40级]泰山	168	145	551	1	1	x:0.9 y:0.9	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
785	418	4	大都-[40级]太行山	144	38	551	1	1	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	4	144	38	大都-[40级]太行山
786	411	0	大都-[40级]大都·中心城	126.8	173	552	1	1	x:0.5 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
787	416	0	大都-[40级]大都·崇天门	127	81	552	1	1	x:0.5 y:0.3	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
788	414	0	大都-[40级]大都·大相国寺	43	92	552	1	1	x:0.4 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
789	419	0	大都-[40级]大都·赵王府	210	76	552	1	1	x:0.6 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
790	415	38	大都-[40级]大都·西	157	135	552	1	1	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
791	412	37	大都-[40级]大都·东	128.5	123	552	1	1	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
792	413	36	大都-[40级]大都·南	128	98	552	1	1	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
793	417	2	大都-[40级]泰山	168	145	552	1	1	x:0.9 y:0.9	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
794	418	4	大都-[40级]太行山	144	38	552	1	1	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	43	92	大都-[40级]大都·大相国寺
795	411	0	大都-[40级]大都·中心城	126.8	173	553	1	1	x:0.5 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
796	416	0	大都-[40级]大都·崇天门	127	81	553	1	1	x:0.5 y:0.3	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
797	414	0	大都-[40级]大都·大相国寺	43	92	553	1	1	x:0.4 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
798	419	0	大都-[40级]大都·赵王府	210	76	553	1	1	x:0.6 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
799	415	38	大都-[40级]大都·西	157	135	553	1	1	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
800	412	37	大都-[40级]大都·东	128.5	123	553	1	1	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
801	413	36	大都-[40级]大都·南	128	98	553	1	1	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
802	417	2	大都-[40级]泰山	168	145	553	1	1	x:0.9 y:0.9	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
803	418	4	大都-[40级]太行山	144	38	553	1	1	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	210	76	大都-[40级]大都·赵王府
804	461	3	中兴府	42	132	560	1	1	x:0.6 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_11	3	42	132	中兴府
805	462	8	领地-[60级]阿尔金山	227	163	560	1	40	x:0.5 y:0.5	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	3	42	132	中兴府
806	463	5	领地-[40级]凤翔府	129	32	561	1	40	x:0.2 y:0.8	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	36	186	232	领地大都南
807	464	36	大都-[40级]大都·南	186	232	561	1	1	x:0.2 y:0.6	0	-1	1524	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	36	186	232	领地大都南
808	465	11	领地-[70级]撒马尔罕	233	164	562	1	40	x:0.5 y:0.7	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	10	49	120	红沙漠
809	466	10	红沙漠	49	120	562	1	1	x:0.5 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	10	49	120	红沙漠
810	3100	251	边塞-[20级]边塞	88	122	3100	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	251	88	122	领地边塞
811	3102	5	领地-[40级]凤翔府	146	60	3100	1	40	x:0.9 y:0.6	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	251	88	122	领地边塞
812	3103	8	领地-[60级]阿尔金山	96	138	3100	1	40	x:0.6 y:0.4	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	251	88	122	领地边塞
813	3104	11	领地-[70级]撒马尔罕	125	159	3100	1	40	x:0.5 y:0.4	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	251	88	122	领地边塞
814	3105	17	领地-[80级]莫斯科公国	169	122	3100	1	40	x:0.4 y:0.3	1400	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	251	88	122	领地边塞
815	3106	20	领地-[90级]匈牙利王国	204	74	3100	1	40	x:0.3 y:0.4	1700	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	251	88	122	领地边塞
816	3107	23	领地-[100级]大马士革	115	82	3100	1	40	x:0.5 y:0.8	2000	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	251	88	122	领地边塞
817	3132	26	领地-[110级]对马岛	100	100	3100	1	999	x:0.9 y:0.4	2300	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	251	88	122	领地边塞
818	3110	30	领地-[120级]大理	100	100	3100	1	999	x:0.8 y:0.8	2600	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	251	88	122	领地边塞
819	3133	33	领地-[130级]婆罗洲	100	100	3100	1	999	x:0.7 y:0.9	2900	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	251	88	122	领地边塞
820	3102	5	领地-[40级]凤翔府	146	60	3102	1	1	x:0.9 y:0.6	500	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	5	146	60	凤翔府
821	3100	251	王国-[20级]昆仑边塞	88	122	3102	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	5	146	60	凤翔府
822	3103	8	领地-[60级]阿尔金山	96	138	3103	1	60	x:0.6 y:0.4	800	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	8	96	138	阿尔金山
823	3100	251	王国-[20级]昆仑边塞	88	122	3103	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	8	96	138	阿尔金山
824	3104	11	领地-[70级]撒马尔罕	125	159	3104	1	70	x:0.5 y:0.4	1100	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	11	125	159	撒马尔罕
825	3100	251	王国-[20级]昆仑边塞	88	122	3104	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	11	125	159	撒马尔罕
826	3105	17	领地-[80级]莫斯科公国	169	122	3105	1	80	x:0.4 y:0.3	1400	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	17	169	122	莫斯科公国
827	3100	251	王国-[20级]昆仑边塞	88	122	3105	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	17	169	122	莫斯科公国
828	3106	20	领地-[90级]匈牙利王国	204	74	3106	1	90	x:0.3 y:0.4	1700	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	20	204	74	匈牙利
829	3100	251	王国-[20级]昆仑边塞	88	122	3106	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	20	204	74	匈牙利
830	3107	23	领地-[100级]大马士革	115	82	3107	1	100	x:0.5 y:0.8	2000	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	23	115	82	大马士革
831	3100	251	王国-[20级]昆仑边塞	88	122	3107	1	1	x:0.7 y:0.7	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	23	115	82	大马士革
832	3110	30	领地-[120级]大理	100	100	3110	1	999	x:0.8 y:0.9	2600	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	33	100	100	大理
833	3100	251	王国-[20级]昆仑边塞	88	122	3110	1	1	x:0.5 y:0.5	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	33	100	100	大理
834	3201	250	王国-[10级]王城中心广场	128.050003	138	3111	1	1	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	250	128.050003	138	王城-中心广场
835	3202	304	王国迷宫-[25级]迷宫一层	45	80	3111	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	250	128.050003	138	王城-中心广场
836	3203	305	王国迷宫-[40级]迷宫二层	110	51	3111	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	250	128.050003	138	王城-中心广场
837	3204	306	王国迷宫-[50级]迷宫三层	198	93	3111	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	250	128.050003	138	王城-中心广场
838	3205	307	王国迷宫-[60级]迷宫四层	166	67	3111	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	250	128.050003	138	王城-中心广场
839	3206	308	王国迷宫-[70级]迷宫五层	174	60	3111	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	250	128.050003	138	王城-中心广场
840	3207	309	王国迷宫-[80级]迷宫六层	188	69	3111	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	250	128.050003	138	王城-中心广场
841	3208	310	王国迷宫-[90级]迷宫七层	108	45	3111	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	250	128.050003	138	王城-中心广场
842	3209	311	王国迷宫-[100级]迷宫八层	109	50	3111	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	250	128.050003	138	王城-中心广场
843	3201	250	王国-[10级]王城中心广场	128.050003	138	3112	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	304	45	80	王国迷宫-[25级]迷宫一层
844	3202	304	王国迷宫-[25级]迷宫一层	45	80	3112	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	304	45	80	王国迷宫-[25级]迷宫一层
845	3203	305	王国迷宫-[40级]迷宫二层	110	51	3112	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	304	45	80	王国迷宫-[25级]迷宫一层
846	3204	306	王国迷宫-[50级]迷宫三层	198	93	3112	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	304	45	80	王国迷宫-[25级]迷宫一层
847	3205	307	王国迷宫-[60级]迷宫四层	166	67	3112	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	304	45	80	王国迷宫-[25级]迷宫一层
848	3206	308	王国迷宫-[70级]迷宫五层	174	60	3112	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	304	45	80	王国迷宫-[25级]迷宫一层
849	3207	309	王国迷宫-[80级]迷宫六层	188	69	3112	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	304	45	80	王国迷宫-[25级]迷宫一层
850	3208	310	王国迷宫-[90级]迷宫七层	108	45	3112	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	304	45	80	王国迷宫-[25级]迷宫一层
851	3209	311	王国迷宫-[100级]迷宫八层	109	50	3112	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	304	45	80	王国迷宫-[25级]迷宫一层
852	3201	250	王国-[10级]王城中心广场	128.050003	138	3113	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	305	110	51	王国迷宫-[40级]迷宫二层
853	3202	304	王国迷宫-[25级]迷宫一层	45	80	3113	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	305	110	51	王国迷宫-[40级]迷宫二层
854	3203	305	王国迷宫-[40级]迷宫二层	110	51	3113	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	305	110	51	王国迷宫-[40级]迷宫二层
855	3204	306	王国迷宫-[50级]迷宫三层	198	93	3113	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	305	110	51	王国迷宫-[40级]迷宫二层
856	3205	307	王国迷宫-[60级]迷宫四层	166	67	3113	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	305	110	51	王国迷宫-[40级]迷宫二层
857	3206	308	王国迷宫-[70级]迷宫五层	174	60	3113	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	305	110	51	王国迷宫-[40级]迷宫二层
858	3207	309	王国迷宫-[80级]迷宫六层	188	69	3113	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	305	110	51	王国迷宫-[40级]迷宫二层
859	3208	310	王国迷宫-[90级]迷宫七层	108	45	3113	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	305	110	51	王国迷宫-[40级]迷宫二层
860	3209	311	王国迷宫-[100级]迷宫八层	109	50	3113	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	305	110	51	王国迷宫-[40级]迷宫二层
861	3201	250	王国-[10级]王城中心广场	128.050003	138	3114	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	306	198	93	王国迷宫-[50级]迷宫三层
862	3202	304	王国迷宫-[25级]迷宫一层	45	80	3114	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	306	198	93	王国迷宫-[50级]迷宫三层
863	3203	305	王国迷宫-[40级]迷宫二层	110	51	3114	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	306	198	93	王国迷宫-[50级]迷宫三层
864	3204	306	王国迷宫-[50级]迷宫三层	198	93	3114	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	306	198	93	王国迷宫-[50级]迷宫三层
865	3205	307	王国迷宫-[60级]迷宫四层	166	67	3114	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	306	198	93	王国迷宫-[50级]迷宫三层
866	3206	308	王国迷宫-[70级]迷宫五层	174	60	3114	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	306	198	93	王国迷宫-[50级]迷宫三层
867	3207	309	王国迷宫-[80级]迷宫六层	188	69	3114	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	306	198	93	王国迷宫-[50级]迷宫三层
868	3208	310	王国迷宫-[90级]迷宫七层	108	45	3114	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	306	198	93	王国迷宫-[50级]迷宫三层
869	3209	311	王国迷宫-[100级]迷宫八层	109	50	3114	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	306	198	93	王国迷宫-[50级]迷宫三层
870	3201	250	王国-[10级]王城中心广场	128.050003	138	3115	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	307	166	67	王国迷宫-[60级]迷宫四层
871	3202	304	王国迷宫-[25级]迷宫一层	45	80	3115	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	307	166	67	王国迷宫-[60级]迷宫四层
872	3203	305	王国迷宫-[40级]迷宫二层	110	51	3115	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	307	166	67	王国迷宫-[60级]迷宫四层
873	3204	306	王国迷宫-[50级]迷宫三层	198	93	3115	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	307	166	67	王国迷宫-[60级]迷宫四层
874	3205	307	王国迷宫-[60级]迷宫四层	166	67	3115	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	307	166	67	王国迷宫-[60级]迷宫四层
875	3206	308	王国迷宫-[70级]迷宫五层	174	60	3115	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	307	166	67	王国迷宫-[60级]迷宫四层
876	3207	309	王国迷宫-[80级]迷宫六层	188	69	3115	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	307	166	67	王国迷宫-[60级]迷宫四层
877	3208	310	王国迷宫-[90级]迷宫七层	108	45	3115	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	307	166	67	王国迷宫-[60级]迷宫四层
878	3209	311	王国迷宫-[100级]迷宫八层	109	50	3115	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	307	166	67	王国迷宫-[60级]迷宫四层
879	3201	250	王国-[10级]王城中心广场	128.050003	138	3116	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	308	174	60	王国迷宫-[70级]迷宫五层
880	3202	304	王国迷宫-[25级]迷宫一层	45	80	3116	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	308	174	60	王国迷宫-[70级]迷宫五层
881	3203	305	王国迷宫-[40级]迷宫二层	110	51	3116	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	308	174	60	王国迷宫-[70级]迷宫五层
882	3204	306	王国迷宫-[50级]迷宫三层	198	93	3116	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	308	174	60	王国迷宫-[70级]迷宫五层
883	3205	307	王国迷宫-[60级]迷宫四层	166	67	3116	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	308	174	60	王国迷宫-[70级]迷宫五层
884	3206	308	王国迷宫-[70级]迷宫五层	174	60	3116	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	308	174	60	王国迷宫-[70级]迷宫五层
885	3207	309	王国迷宫-[80级]迷宫六层	188	69	3116	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	308	174	60	王国迷宫-[70级]迷宫五层
886	3208	310	王国迷宫-[90级]迷宫七层	108	45	3116	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	308	174	60	王国迷宫-[70级]迷宫五层
887	3209	311	王国迷宫-[100级]迷宫八层	109	50	3116	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	308	174	60	王国迷宫-[70级]迷宫五层
888	3201	250	王国-[10级]王城中心广场	128.050003	138	3117	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	309	188	69	王国迷宫-[80级]迷宫六层
889	3202	304	王国迷宫-[25级]迷宫一层	45	80	3117	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	309	188	69	王国迷宫-[80级]迷宫六层
890	3203	305	王国迷宫-[40级]迷宫二层	110	51	3117	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	309	188	69	王国迷宫-[80级]迷宫六层
891	3204	306	王国迷宫-[50级]迷宫三层	198	93	3117	1	25	x:0.4 y:0.65	0	-1	1494	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	309	188	69	王国迷宫-[80级]迷宫六层
892	3205	307	王国迷宫-[60级]迷宫四层	166	67	3117	1	25	x:0.5 y:0.6	0	-1	1495	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	309	188	69	王国迷宫-[80级]迷宫六层
893	3206	308	王国迷宫-[70级]迷宫五层	174	60	3117	1	25	x:0.6 y:0.7	0	-1	1496	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	309	188	69	王国迷宫-[80级]迷宫六层
894	3207	309	王国迷宫-[80级]迷宫六层	188	69	3117	1	25	x:0.7 y:0.4	0	-1	1497	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	309	188	69	王国迷宫-[80级]迷宫六层
895	3208	310	王国迷宫-[90级]迷宫七层	108	45	3117	1	25	x:0.75 y:0.5	0	-1	1498	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	309	188	69	王国迷宫-[80级]迷宫六层
896	3209	311	王国迷宫-[100级]迷宫八层	109	50	3117	1	25	x:0.7 y:0.6	0	-1	1499	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	309	188	69	王国迷宫-[80级]迷宫六层
897	3201	250	王国-[10级]王城中心广场	128.050003	138	3118	1	25	x:0.2 y:0.2	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	310	108	45	王国迷宫-[90级]迷宫七层
898	3202	304	王国迷宫-[25级]迷宫一层	45	80	3118	1	25	x:0.2 y:0.55	0	-1	1492	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	310	108	45	王国迷宫-[90级]迷宫七层
899	3203	305	王国迷宫-[40级]迷宫二层	110	51	3118	1	25	x:0.3 y:0.6	0	-1	1493	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	310	108	45	王国迷宫-[90级]迷宫七层
