INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT
10239215	3029	千夫长名将战甲	产地：蒙古	HAN2_Equip_common_5_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																	-1	23
10239216	3029	千夫长名将战甲	产地：蒙古	HAN2_Equip_common_5_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																	-1	23
10239217	3029	千夫长名将战甲	产地：蒙古	HAN2_Equip_common_5_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																	-1	23
10239218	3003	世传君主战甲	产地：蒙古	HAN2_Equip_shichuan_shizi_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239219	3004	国传君主战甲	产地：金国	HAN2_Equip_guochuan_shizi_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239220	3005	神传君主战甲	产地：西域	HAN2_Equip_shenchuan_shizi_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239221	3006	天传君主战甲	产地：莱茵河畔	HAN2_Equip_tianchuan_shizi_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239222	3003	世传君主战甲	产地：蒙古	HAN2_Equip_shichuan_shenghuo_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239223	3004	国传君主战甲	产地：金国	HAN2_Equip_guochuan_shenghuo_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239224	3005	神传君主战甲	产地：西域	HAN2_Equip_shenchuan_shenghuo_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239225	3006	天传君主战甲	产地：莱茵河畔	HAN2_Equip_tianchuan_shenghuo_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239226	3003	世传君主战甲	产地：蒙古	HAN2_Equip_shichuan_cike_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239227	3004	国传君主战甲	产地：金国	HAN2_Equip_guochuan_cike_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239228	3005	神传君主战甲	产地：西域	HAN2_Equip_shenchuan_cike_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239229	3006	天传君主战甲	产地：莱茵河畔	HAN2_Equip_tianchuan_cike_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239230	3003	世传君主战甲	产地：蒙古	HAN2_Equip_shichuan_jinwei_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239231	3004	国传君主战甲	产地：金国	HAN2_Equip_guochuan_jinwei_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239232	3005	神传君主战甲	产地：西域	HAN2_Equip_shenchuan_jinwei_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239233	3006	天传君主战甲	产地：莱茵河畔	HAN2_Equip_tianchuan_jinwei_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239234	3003	世传君主战甲	产地：蒙古	HAN2_Equip_shichuan_yinxiu_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239235	3004	国传君主战甲	产地：金国	HAN2_Equip_guochuan_yinxiu_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239236	3005	神传君主战甲	产地：西域	HAN2_Equip_shenchuan_yinxiu_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239237	3006	天传君主战甲	产地：莱茵河畔	HAN2_Equip_tianchuan_yinxiu_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239238	3003	世传君主战甲	产地：蒙古	HAN2_Equip_shichuan_lama_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239239	3004	国传君主战甲	产地：金国	HAN2_Equip_guochuan_lama_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239240	3005	神传君主战甲	产地：西域	HAN2_Equip_shenchuan_lama_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	23
10239241	3006	天传君主战甲	产地：莱茵河畔	HAN2_Equip_tianchuan_lama_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239242	3002	百度护法战甲	产地：蒙古	CJSH_equip_shangyi_1_3	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239243	3002	百度护法战甲	产地：蒙古	CJSH_equip_shangyi_1_4	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239244	3002	百度护法战甲	产地：蒙古	CJSH_equip_shangyi_1_4	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239245	3002	百度护法战甲	产地：蒙古	CJSH_equip_shangyi_1_4	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239246	3002	百度护法战甲	产地：蒙古	CJSH_equip_shangyi_1_13	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239247	3002	百度护法战甲	产地：蒙古	CJSH_equip_shangyi_1_13	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239248	3002	男爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_1_15	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239249	3002	男爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_1_11	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239250	3002	男爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_1_11	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239251	3002	男爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_1_11	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239252	3002	男爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_1_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239253	3002	男爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_1_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239254	3002	千寻护法战甲	产地：蒙古	CJSH_equip_shangyi_3_4	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239255	3002	千寻护法战甲	产地：蒙古	CJSH_equip_shangyi_2_6	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239256	3002	千寻护法战甲	产地：蒙古	CJSH_equip_shangyi_2_6	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239257	3002	千寻护法战甲	产地：蒙古	CJSH_equip_shangyi_2_6	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239258	3002	千寻护法战甲	产地：蒙古	CJSH_equip_shangyi_2_11	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239259	3002	千寻护法战甲	产地：蒙古	CJSH_equip_shangyi_2_11	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239260	3002	子爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_3_4	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239261	3002	子爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_2_6	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239262	3002	子爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_2_6	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239263	3002	子爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_2_6	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239264	3002	子爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_2_11	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239265	3002	子爵骑士战甲	产地：蒙古	CJSH_equip_shangyi_2_11	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239266	3028	四象江湖战甲	产地：蒙古	HAN2_Equip_common_3_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239267	3028	四象江湖战甲	产地：蒙古	HAN2_Equip_common_3_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239268	3028	四象江湖战甲	产地：蒙古	HAN2_Equip_common_3_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239269	3028	四象江湖战甲	产地：蒙古	HAN2_Equip_common_3_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239270	3028	四象江湖战甲	产地：蒙古	HAN2_Equip_common_3_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239271	3028	四象江湖战甲	产地：蒙古	HAN2_Equip_common_3_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239272	3029	六合江湖战甲	产地：蒙古	HAN2_Equip_common_5_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239273	3029	六合江湖战甲	产地：蒙古	HAN2_Equip_common_5_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239274	3029	六合江湖战甲	产地：蒙古	HAN2_Equip_common_5_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239275	3029	六合江湖战甲	产地：蒙古	HAN2_Equip_common_5_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239276	3029	六合江湖战甲	产地：蒙古	HAN2_Equip_common_5_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239277	3029	六合江湖战甲	产地：蒙古	HAN2_Equip_common_5_9	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	26d12b																																		23
10239278	3023	神龙掌门战甲	产地：西域	CJSH_equip_shangyi_3_8	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239279	3023	神龙掌门战甲	产地：西域	CJSH_equip_shangyi_3_8	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239280	3023	神龙掌门战甲	产地：西域	CJSH_equip_shangyi_3_8	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239281	3023	神龙掌门战甲	产地：西域	CJSH_equip_shangyi_3_8	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239282	3023	神龙掌门战甲	产地：西域	CJSH_equip_shangyi_3_8	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239283	3023	神龙掌门战甲	产地：西域	CJSH_equip_shangyi_3_8	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239284	3023	神赐金牌战甲	产地：西域	HAN2_Equip_shenci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239285	3023	神赐金牌战甲	产地：西域	HAN2_Equip_shenci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239286	3023	神赐金牌战甲	产地：西域	HAN2_Equip_shenci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239287	3023	神赐金牌战甲	产地：西域	HAN2_Equip_shenci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239288	3023	神赐金牌战甲	产地：西域	HAN2_Equip_shenci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239289	3023	神赐金牌战甲	产地：西域	HAN2_Equip_shenci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239290	3024	天赐金牌战甲	产地：西域	HAN2_Equip_tianci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239291	3024	天赐金牌战甲	产地：西域	HAN2_Equip_tianci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239292	3024	天赐金牌战甲	产地：西域	HAN2_Equip_tianci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239293	3024	天赐金牌战甲	产地：西域	HAN2_Equip_tianci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239294	3024	天赐金牌战甲	产地：西域	HAN2_Equip_tianci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239295	3024	天赐金牌战甲	产地：西域	HAN2_Equip_tianci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	ffcc00																																		23
10239296	3003	世传君主战甲	产地：蒙古	HAN2_Equip_shichuan_shizi_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239297	3004	国传君主战甲	产地：金国	HAN2_Equip_guochuan_shizi_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239298	3005	神传君主战甲	产地：西域	HAN2_Equip_shenchuan_shizi_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239299	3023	神龙掌门战甲	产地：西域	CJSH_equip_shangyi_3_8	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239300	3023	神赐金牌战甲	产地：西域	HAN2_Equip_shenci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239301	3003	世传君主战甲	产地：蒙古	HAN2_Equip_shichuan_shenghuo_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239302	3004	国传君主战甲	产地：金国	HAN2_Equip_guochuan_shenghuo_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239303	3005	神传君主战甲	产地：西域	HAN2_Equip_shenchuan_shenghuo_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239304	3023	神龙掌门战甲	产地：西域	CJSH_equip_shangyi_3_8	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239305	3023	神赐金牌战甲	产地：西域	HAN2_Equip_shenci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239306	3003	世传君主战甲	产地：蒙古	HAN2_Equip_shichuan_cike_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239307	3004	国传君主战甲	产地：金国	HAN2_Equip_guochuan_cike_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239308	3005	神传君主战甲	产地：西域	HAN2_Equip_shenchuan_cike_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239309	3023	神龙掌门战甲	产地：西域	CJSH_equip_shangyi_3_8	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239310	3023	神赐金牌战甲	产地：西域	HAN2_Equip_shenci_1_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239311	3003	世传君主战甲	产地：蒙古	HAN2_Equip_shichuan_jinwei_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
10239312	3004	国传君主战甲	产地：金国	HAN2_Equip_guochuan_jinwei_1	衣服	掉落上衣.lmodel	cj_yingguang_huang	0	950cff																																		23
