INT	INT	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	FLOAT	INT	STRING	STRING	INT	INT	CNC	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	FLOAT
2474	-1	250	勾栏曲台	#cF9BA11对目标造成300%远攻伤害，同时对目标每秒产生18点远攻伤害，持续3秒，自身远攻计算比率30%，目标近防计算比率30%|#cF9BA11对目标造成310%远攻伤害，同时对目标每秒产生21点远攻伤害，持续3秒，自身远攻计算比率35%，目标近防计算比率30%|#cF9BA11对目标造成320%远攻伤害，同时对目标每秒产生24点远攻伤害，持续3秒，自身远攻计算比率40%，目标近防计算比率30%|#cF9BA11对目标造成330%远攻伤害，同时对目标每秒产生27点远攻伤害，持续3秒，自身远攻计算比		CJSH_skill_player_3_9	0	1	75000	3000	-1	0	1	1	1	1	0	1	0	0	36	114	121	0	0	0	0	0	0	20	-1	0	0	6	1	|生效一次的附加效果1	13184	-1	-1			0	-1		14	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	2000	0	-1	0	999	-1	1	-1	360	1	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2475	-1	300	勾栏曲台	#cF9BA11对目标造成300%远攻伤害，同时对目标每秒产生18点远攻伤害，持续3秒，自身远攻计算比率30%，目标近防计算比率30%|#cF9BA11对目标造成310%远攻伤害，同时对目标每秒产生21点远攻伤害，持续3秒，自身远攻计算比率35%，目标近防计算比率30%|#cF9BA11对目标造成320%远攻伤害，同时对目标每秒产生24点远攻伤害，持续3秒，自身远攻计算比率40%，目标近防计算比率30%|#cF9BA11对目标造成330%远攻伤害，同时对目标每秒产生27点远攻伤害，持续3秒，自身远攻计算比		CJSH_skill_player_3_9	0	1	75000	3000	-1	0	1	1	1	1	0	1	0	0	36	114	121	0	0	0	0	0	0	20	-1	0	0	6	1	|生效一次的附加效果1	13185	-1	-1			0	-1		14	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	2000	0	-1	0	999	-1	1	-1	360	1	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2476	-1	350	勾栏曲台	#cF9BA11对目标造成300%远攻伤害，同时对目标每秒产生18点远攻伤害，持续3秒，自身远攻计算比率30%，目标近防计算比率30%|#cF9BA11对目标造成310%远攻伤害，同时对目标每秒产生21点远攻伤害，持续3秒，自身远攻计算比率35%，目标近防计算比率30%|#cF9BA11对目标造成320%远攻伤害，同时对目标每秒产生24点远攻伤害，持续3秒，自身远攻计算比率40%，目标近防计算比率30%|#cF9BA11对目标造成330%远攻伤害，同时对目标每秒产生27点远攻伤害，持续3秒，自身远攻计算比		CJSH_skill_player_3_9	0	1	75000	3000	-1	0	1	1	1	1	0	1	0	0	36	114	121	0	0	0	0	0	0	20	-1	0	0	6	1	|生效一次的附加效果1	13186	-1	-1			0	-1		14	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	2000	0	-1	0	999	-1	1	-1	360	1	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2477	-1	400	勾栏曲台	#cF9BA11对目标造成300%远攻伤害，同时对目标每秒产生18点远攻伤害，持续3秒，自身远攻计算比率30%，目标近防计算比率30%|#cF9BA11对目标造成310%远攻伤害，同时对目标每秒产生21点远攻伤害，持续3秒，自身远攻计算比率35%，目标近防计算比率30%|#cF9BA11对目标造成320%远攻伤害，同时对目标每秒产生24点远攻伤害，持续3秒，自身远攻计算比率40%，目标近防计算比率30%|#cF9BA11对目标造成330%远攻伤害，同时对目标每秒产生27点远攻伤害，持续3秒，自身远攻计算比		CJSH_skill_player_3_9	0	1	75000	3000	-1	0	1	1	1	1	0	1	0	0	36	114	121	0	0	0	0	0	0	20	-1	0	0	6	1	|生效一次的附加效果1	13187	-1	-1			0	-1		14	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	2000	0	-1	0	999	-1	1	-1	360	1	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2478	-1	450	勾栏曲台	#cF9BA11对目标造成300%远攻伤害，同时对目标每秒产生18点远攻伤害，持续3秒，自身远攻计算比率30%，目标近防计算比率30%|#cF9BA11对目标造成310%远攻伤害，同时对目标每秒产生21点远攻伤害，持续3秒，自身远攻计算比率35%，目标近防计算比率30%|#cF9BA11对目标造成320%远攻伤害，同时对目标每秒产生24点远攻伤害，持续3秒，自身远攻计算比率40%，目标近防计算比率30%|#cF9BA11对目标造成330%远攻伤害，同时对目标每秒产生27点远攻伤害，持续3秒，自身远攻计算比		CJSH_skill_player_3_9	0	1	75000	3000	-1	0	1	1	1	1	0	1	0	0	36	114	121	0	0	0	0	0	0	20	-1	0	0	6	1	|生效一次的附加效果1	13188	-1	-1			0	-1		14	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	2000	0	-1	0	999	-1	1	-1	360	1	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2479	-1	500	勾栏曲台	#cF9BA11对目标造成300%远攻伤害，同时对目标每秒产生18点远攻伤害，持续3秒，自身远攻计算比率30%，目标近防计算比率30%|#cF9BA11对目标造成310%远攻伤害，同时对目标每秒产生21点远攻伤害，持续3秒，自身远攻计算比率35%，目标近防计算比率30%|#cF9BA11对目标造成320%远攻伤害，同时对目标每秒产生24点远攻伤害，持续3秒，自身远攻计算比率40%，目标近防计算比率30%|#cF9BA11对目标造成330%远攻伤害，同时对目标每秒产生27点远攻伤害，持续3秒，自身远攻计算比		CJSH_skill_player_3_9	0	1	75000	3000	-1	0	1	1	1	1	0	1	0	0	36	114	121	0	0	0	0	0	0	20	-1	0	0	6	1	|生效一次的附加效果1	13189	-1	-1			0	-1		14	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	2000	0	-1	0	999	-1	1	-1	360	1	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
#	群体增加暴击																																																																			2000																			-1																													-1
2480	-1	50	先知技能	#cF9BA11周围队友智力增加21点，持续20分钟|#cF9BA11周围队友智力增加38点，持续20分钟|#cF9BA11周围队友智力增加55点，持续20分钟|#cF9BA11周围队友智力增加72点，持续20分钟|#cF9BA11周围队友智力增加89点，持续20分钟|#cF9BA11周围队友智力增加106点，持续20分钟|#cF9BA11周围队友智力增加123点，持续20分钟|#cF9BA11周围队友智力增加140点，持续20分钟|#cF9BA11周围队友智力增加157点，持续20分钟|#cF9BA11周围队友智力增加174点，持续20分钟|		CJSH_skill_player_4_11	0	1	75000	-1	-1	0	0	0	1	1	0	1	0	2	37		126	0	0	0	0	2	0	16	1	0	0	12	0	|生效一次的附加效果1	13180	-1	-1			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	2000	0	-1	1	-1	-1	1	-1	360	6	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2481	-1	100	先知技能	#cF9BA11周围队友智力增加21点，持续20分钟|#cF9BA11周围队友智力增加38点，持续20分钟|#cF9BA11周围队友智力增加55点，持续20分钟|#cF9BA11周围队友智力增加72点，持续20分钟|#cF9BA11周围队友智力增加89点，持续20分钟|#cF9BA11周围队友智力增加106点，持续20分钟|#cF9BA11周围队友智力增加123点，持续20分钟|#cF9BA11周围队友智力增加140点，持续20分钟|#cF9BA11周围队友智力增加157点，持续20分钟|#cF9BA11周围队友智力增加174点，持续20分钟|		CJSH_skill_player_4_11	0	1	75000	-1	-1	0	0	0	1	1	0	1	0	2	37		126	0	0	0	0	2	0	16	1	0	0	12	0	|生效一次的附加效果1	13181	-1	-1			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	2000	0	-1	1	-1	-1	1	-1	360	6	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2482	-1	150	先知技能	#cF9BA11周围队友智力增加21点，持续20分钟|#cF9BA11周围队友智力增加38点，持续20分钟|#cF9BA11周围队友智力增加55点，持续20分钟|#cF9BA11周围队友智力增加72点，持续20分钟|#cF9BA11周围队友智力增加89点，持续20分钟|#cF9BA11周围队友智力增加106点，持续20分钟|#cF9BA11周围队友智力增加123点，持续20分钟|#cF9BA11周围队友智力增加140点，持续20分钟|#cF9BA11周围队友智力增加157点，持续20分钟|#cF9BA11周围队友智力增加174点，持续20分钟|		CJSH_skill_player_4_11	0	1	75000	-1	-1	0	0	0	1	1	0	1	0	2	37		126	0	0	0	0	2	0	16	1	0	0	12	0	|生效一次的附加效果1	13182	-1	-1			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	2000	0	-1	1	-1	-1	1	-1	360	6	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2483	-1	200	先知技能	#cF9BA11周围队友智力增加21点，持续20分钟|#cF9BA11周围队友智力增加38点，持续20分钟|#cF9BA11周围队友智力增加55点，持续20分钟|#cF9BA11周围队友智力增加72点，持续20分钟|#cF9BA11周围队友智力增加89点，持续20分钟|#cF9BA11周围队友智力增加106点，持续20分钟|#cF9BA11周围队友智力增加123点，持续20分钟|#cF9BA11周围队友智力增加140点，持续20分钟|#cF9BA11周围队友智力增加157点，持续20分钟|#cF9BA11周围队友智力增加174点，持续20分钟|		CJSH_skill_player_4_11	0	1	75000	-1	-1	0	0	0	1	1	0	1	0	2	37		126	0	0	0	0	2	0	16	1	0	0	12	0	|生效一次的附加效果1	13183	-1	-1			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	2000	0	-1	1	-1	-1	1	-1	360	6	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2484	-1	250	先知技能	#cF9BA11周围队友智力增加21点，持续20分钟|#cF9BA11周围队友智力增加38点，持续20分钟|#cF9BA11周围队友智力增加55点，持续20分钟|#cF9BA11周围队友智力增加72点，持续20分钟|#cF9BA11周围队友智力增加89点，持续20分钟|#cF9BA11周围队友智力增加106点，持续20分钟|#cF9BA11周围队友智力增加123点，持续20分钟|#cF9BA11周围队友智力增加140点，持续20分钟|#cF9BA11周围队友智力增加157点，持续20分钟|#cF9BA11周围队友智力增加174点，持续20分钟|		CJSH_skill_player_4_11	0	1	75000	-1	-1	0	0	0	1	1	0	1	0	2	37		126	0	0	0	0	2	0	16	1	0	0	12	0	|生效一次的附加效果1	13184	-1	-1			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	2000	0	-1	1	-1	-1	1	-1	360	6	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2485	-1	300	先知技能	#cF9BA11周围队友智力增加21点，持续20分钟|#cF9BA11周围队友智力增加38点，持续20分钟|#cF9BA11周围队友智力增加55点，持续20分钟|#cF9BA11周围队友智力增加72点，持续20分钟|#cF9BA11周围队友智力增加89点，持续20分钟|#cF9BA11周围队友智力增加106点，持续20分钟|#cF9BA11周围队友智力增加123点，持续20分钟|#cF9BA11周围队友智力增加140点，持续20分钟|#cF9BA11周围队友智力增加157点，持续20分钟|#cF9BA11周围队友智力增加174点，持续20分钟|		CJSH_skill_player_4_11	0	1	75000	-1	-1	0	0	0	1	1	0	1	0	2	37		126	0	0	0	0	2	0	16	1	0	0	12	0	|生效一次的附加效果1	13185	-1	-1			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	2000	0	-1	1	-1	-1	1	-1	360	6	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2486	-1	350	先知技能	#cF9BA11周围队友智力增加21点，持续20分钟|#cF9BA11周围队友智力增加38点，持续20分钟|#cF9BA11周围队友智力增加55点，持续20分钟|#cF9BA11周围队友智力增加72点，持续20分钟|#cF9BA11周围队友智力增加89点，持续20分钟|#cF9BA11周围队友智力增加106点，持续20分钟|#cF9BA11周围队友智力增加123点，持续20分钟|#cF9BA11周围队友智力增加140点，持续20分钟|#cF9BA11周围队友智力增加157点，持续20分钟|#cF9BA11周围队友智力增加174点，持续20分钟|		CJSH_skill_player_4_11	0	1	75000	-1	-1	0	0	0	1	1	0	1	0	2	37		126	0	0	0	0	2	0	16	1	0	0	12	0	|生效一次的附加效果1	13186	-1	-1			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	2000	0	-1	1	-1	-1	1	-1	360	6	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2487	-1	400	先知技能	#cF9BA11周围队友智力增加21点，持续20分钟|#cF9BA11周围队友智力增加38点，持续20分钟|#cF9BA11周围队友智力增加55点，持续20分钟|#cF9BA11周围队友智力增加72点，持续20分钟|#cF9BA11周围队友智力增加89点，持续20分钟|#cF9BA11周围队友智力增加106点，持续20分钟|#cF9BA11周围队友智力增加123点，持续20分钟|#cF9BA11周围队友智力增加140点，持续20分钟|#cF9BA11周围队友智力增加157点，持续20分钟|#cF9BA11周围队友智力增加174点，持续20分钟|		CJSH_skill_player_4_11	0	1	75000	-1	-1	0	0	0	1	1	0	1	0	2	37		126	0	0	0	0	2	0	16	1	0	0	12	0	|生效一次的附加效果1	13187	-1	-1			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	2000	0	-1	1	-1	-1	1	-1	360	6	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2488	-1	450	先知技能	#cF9BA11周围队友智力增加21点，持续20分钟|#cF9BA11周围队友智力增加38点，持续20分钟|#cF9BA11周围队友智力增加55点，持续20分钟|#cF9BA11周围队友智力增加72点，持续20分钟|#cF9BA11周围队友智力增加89点，持续20分钟|#cF9BA11周围队友智力增加106点，持续20分钟|#cF9BA11周围队友智力增加123点，持续20分钟|#cF9BA11周围队友智力增加140点，持续20分钟|#cF9BA11周围队友智力增加157点，持续20分钟|#cF9BA11周围队友智力增加174点，持续20分钟|		CJSH_skill_player_4_11	0	1	75000	-1	-1	0	0	0	1	1	0	1	0	2	37		126	0	0	0	0	2	0	16	1	0	0	12	0	|生效一次的附加效果1	13188	-1	-1			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	2000	0	-1	1	-1	-1	1	-1	360	6	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
2489	-1	500	先知技能	#cF9BA11周围队友智力增加21点，持续20分钟|#cF9BA11周围队友智力增加38点，持续20分钟|#cF9BA11周围队友智力增加55点，持续20分钟|#cF9BA11周围队友智力增加72点，持续20分钟|#cF9BA11周围队友智力增加89点，持续20分钟|#cF9BA11周围队友智力增加106点，持续20分钟|#cF9BA11周围队友智力增加123点，持续20分钟|#cF9BA11周围队友智力增加140点，持续20分钟|#cF9BA11周围队友智力增加157点，持续20分钟|#cF9BA11周围队友智力增加174点，持续20分钟|		CJSH_skill_player_4_11	0	1	75000	-1	-1	0	0	0	1	1	0	1	0	2	37		126	0	0	0	0	2	0	16	1	0	0	12	0	|生效一次的附加效果1	13189	-1	-1			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	2000	0	-1	1	-1	-1	1	-1	360	6	-1	0	0	1	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
#	聚气群体增加暴击																																																																			2000																			-1																													-1
2490	-1	50	勾栏曲台	#cF9BA11对目标造成300%远攻伤害，同时对目标每秒产生18点远攻伤害，持续3秒，自身远攻计算比率30%，目标近防计算比率30%|#cF9BA11对目标造成310%远攻伤害，同时对目标每秒产生21点远攻伤害，持续3秒，自身远攻计算比率35%，目标近防计算比率30%|#cF9BA11对目标造成320%远攻伤害，同时对目标每秒产生24点远攻伤害，持续3秒，自身远攻计算比率40%，目标近防计算比率30%|#cF9BA11对目标造成330%远攻伤害，同时对目标每秒产生27点远攻伤害，持续3秒，自身远攻计算比		CJSH_skill_player_3_9	0	1	75000	3000	-1	0	1	1	1	1	0	1	0	0	38	114	126	0	0	0	0	0	0	20	-1	0	0	6	1	|生效一次的附加效果1	13180	-1	-1			0	-1		14	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	2000	0	-1	0	999	-1	1	-1	360	6	-1	0	0	0	0	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	生效一次的附加效果2	-1	引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1
