INT	INT	INT	STRING	STRING	INT	INT	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT
1047	661	-1	Combat	-1	11	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2204	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1048	661	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1049	662	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1050	662	-1	Combat	-1	5	-1	-1	-1	-1	-1	1	BehaviorStateToSpeak	129	2	-1	-1	-1	-1	-1	-1	-1	-1	-1
1051	662	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1052	662	-1	Combat	-1	11	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2264	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1053	662	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1054	663	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1055	663	-1	Combat	-1	5	-1	-1	-1	-1	-1	1	BehaviorStateToSpeak	135	2	-1	-1	-1	-1	-1	-1	-1	-1	-1
1056	663	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1057	663	-1	Combat	-1	11	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2204	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1058	663	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1059	664	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1060	664	-1	Combat	-1	5	-1	-1	-1	-1	-1	1	BehaviorStateToSpeak	135	2	-1	-1	-1	-1	-1	-1	-1	-1	-1
1061	664	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1062	664	-1	Combat	-1	11	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2264	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1063	664	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1064	665	-1	-1	OnDamage	-1	20	-1	-1	-1	-1	1	BehaviorStateToSpeak	132	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1065	665	-1	-1	OnDamage	-1	50	-1	-1	-1	-1	1	BehaviorStateToSpeak	131	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1066	665	-1	Patrol	-1	40	-1	-1	-1	-1	-1	1	BehaviorStateToSpeak	147	4	-1	-1	-1	-1	-1	-1	-1	-1	-1
1067	665	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1068	667	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1069	667	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1070	668	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1071	668	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1072	668	-1	Combat	-1	11	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2014	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1073	668	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1074	669	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	AIS_ToSkill	2139	-1	-1	AIS_ToSpeak	73	1	-1	-1	-1	-1	-1
1075	669	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	AIS_ToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1076	669	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	AIS_ToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1077	669	-1	Combat	-1	10	90	-1	-1	-1	-1	-1	AIS_ToSkill	4260	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1078	670	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1079	670	-1	-1	OnDamage	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	BehaviorStateToSummon	7	64	62	-1	-1	-1	-1
1080	670	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1081	900	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3062	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1082	900	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1083	901	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3067	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1084	901	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3062	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1085	901	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1086	902	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3062	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1087	902	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3064	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1088	902	-1	Combat	-1	3	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3071	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1089	902	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1090	903	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3062	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1091	903	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3064	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1092	903	-1	Combat	-1	3	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3070	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1093	903	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1094	904	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3062	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1095	904	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3064	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1096	904	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3066	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1097	904	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1098	905	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3065	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1099	905	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3062	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1100	905	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1101	906	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3067	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1102	906	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3069	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1103	906	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1104	907	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3064	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1105	907	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3069	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1106	907	-1	Combat	-1	3	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3071	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1107	907	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1108	908	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3063	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1109	908	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3064	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1110	908	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3069	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1111	908	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1112	909	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3065	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1113	909	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3068	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1114	909	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3061	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1115	910	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	996	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1116	910	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3079	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1117	911	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	998	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1118	911	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3075	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1119	912	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	997	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1120	912	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1121	950	-1	Combat	-1	-1	30	-1	-1	-1	-1	-1	BehaviorStateToSkill	3010	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1122	950	-1	Combat	-1	-1	80	-1	-1	-1	-1	-1	BehaviorStateToSkill	3011	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	950	-1	Combat	-1	-1	95	-1	-1	-1	-1	-1	BehaviorStateToSkill	3012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1124	950	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3006	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1125	950	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3007	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1126	950	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3009	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1127	950	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1128	951	-1	Combat	-1	-1	20	-1	-1	-1	-1	-1	BehaviorStateToSkill	3019	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1129	951	-1	Combat	-1	-1	30	-1	-1	-1	-1	-1	BehaviorStateToSkill	3020	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1130	951	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	3015	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1131	951	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	3018	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1132	951	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3021	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1133	951	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3016	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1134	951	-1	Combat	-1	50	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3013	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1135	951	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3014	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1136	951	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3017	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1137	951	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1138	952	-1	Combat	-1	-1	20	-1	-1	-1	-1	-1	BehaviorStateToSkill	3022	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1139	952	-1	Combat	-1	-1	20	-1	-1	-1	-1	-1	BehaviorStateToSkill	3027	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1140	952	-1	Combat	-1	12	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3028	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1141	952	-1	Combat	-1	11	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3029	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1142	952	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3030	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1143	952	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3023	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1144	952	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3024	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1145	952	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3025	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1146	952	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3026	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1147	952	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1148	953	-1	Combat	-1	-1	15	-1	-1	-1	-1	-1	BehaviorStateToSkill	3035	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1149	953	-1	Combat	-1	-1	30	-1	-1	-1	-1	-1	BehaviorStateToSkill	3033	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1150	953	-1	Combat	-1	-1	70	-1	-1	-1	-1	-1	BehaviorStateToSkill	3038	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1151	953	-1	Combat	-1	-1	95	-1	-1	-1	-1	-1	BehaviorStateToSkill	3034	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1152	953	-1	Combat	-1	2	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3037	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1153	953	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3036	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1154	953	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3032	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1155	953	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3031	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1156	953	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1157	954	-1	Combat	-1	-1	50	-1	-1	-1	-1	-1	BehaviorStateToSkill	3045	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1158	954	-1	Combat	-1	-1	95	-1	-1	-1	-1	-1	BehaviorStateToSkill	3040	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1159	954	-1	Combat	-1	15	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3041	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1160	954	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3039	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1161	954	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3042	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1162	954	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3043	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1163	954	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3044	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1164	954	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1165	955	-1	Combat	-1	-1	30	-1	-1	-1	-1	1	BehaviorStateToSkill	3053	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1166	955	-1	Combat	-1	-1	50	-1	-1	-1	-1	1	BehaviorStateToSkill	3052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1167	955	-1	Combat	-1	-1	60	-1	-1	-1	-1	-1	BehaviorStateToSkill	3051	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1168	955	-1	Combat	-1	4	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3050	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1169	955	-1	Combat	-1	5	-1	-1	-1	-1	-1	3	BehaviorStateToSkill	3048	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1170	955	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3047	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1171	955	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3049	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1172	955	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3054	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1173	955	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1174	956	-1	Combat	-1	-1	30	-1	-1	-1	-1	-1	BehaviorStateToSkill	3105	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1175	956	-1	Combat	-1	-1	80	-1	-1	-1	-1	-1	BehaviorStateToSkill	3102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1176	956	-1	Combat	-1	-1	95	-1	-1	-1	-1	-1	BehaviorStateToSkill	3104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1177	956	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1178	956	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3101	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1179	956	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3103	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1180	956	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1181	957	-1	Combat	-1	-1	20	-1	-1	-1	-1	-1	BehaviorStateToSkill	3110	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1182	957	-1	Combat	-1	-1	30	-1	-1	-1	-1	-1	BehaviorStateToSkill	3112	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1183	957	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	3111	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1184	957	-1	Combat	-1	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	3108	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1185	957	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3109	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1186	957	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3107	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1187	957	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1188	957	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1189	958	-1	Combat	-1	-1	20	-1	-1	-1	-1	-1	BehaviorStateToSkill	3118	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1190	958	-1	Combat	-1	-1	20	-1	-1	-1	-1	-1	BehaviorStateToSkill	3117	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1191	958	-1	Combat	-1	12	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3113	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1192	958	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3114	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1193	958	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3115	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1194	958	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1195	959	-1	Combat	-1	-1	15	-1	-1	-1	-1	-1	BehaviorStateToSkill	3124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1196	959	-1	Combat	-1	-1	30	-1	-1	-1	-1	-1	BehaviorStateToSkill	3123	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1197	959	-1	Combat	-1	-1	70	-1	-1	-1	-1	-1	BehaviorStateToSkill	3121	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1198	959	-1	Combat	-1	-1	95	-1	-1	-1	-1	-1	BehaviorStateToSkill	3119	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1199	959	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3122	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1200	959	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1201	959	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1202	960	-1	Combat	-1	-1	50	-1	-1	-1	-1	-1	BehaviorStateToSkill	3130	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1203	960	-1	Combat	-1	-1	95	-1	-1	-1	-1	-1	BehaviorStateToSkill	3126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1204	960	-1	Combat	-1	15	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1205	960	-1	Combat	-1	20	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1206	960	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1207	960	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3125	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1208	960	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1209	961	-1	Combat	-1	-1	30	-1	-1	-1	-1	1	BehaviorStateToSkill	3133	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1210	961	-1	Combat	-1	-1	60	-1	-1	-1	-1	-1	BehaviorStateToSkill	3132	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1211	961	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3134	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1212	961	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3131	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1213	961	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1214	962	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1215	962	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1216	962	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1217	963	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1218	963	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2012	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1219	963	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
