INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1400	69	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1400	20	-1
1401	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1401	20	-1
1402	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1402	20	-1
1403	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1403	20	-1
1404	65	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1404	20	-1
1405	69	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1405	20	-1
1406	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1406	20	-1
1407	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1407	20	-1
1408	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1408	20	-1
1409	65	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1409	20	-1
1410	69	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1410	20	-1
1411	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1411	20	-1
1412	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1412	20	-1
1413	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1413	20	-1
1414	65	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1414	20	-1
1415	69	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1415	20	-1
1416	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1416	20	-1
1417	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1417	20	-1
1418	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1418	20	-1
1419	65	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1419	20	-1
1420	69	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1420	20	-1
1421	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1421	20	-1
1422	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1422	20	-1
1423	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1423	20	-1
1424	65	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1424	20	-1
1425	69	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1425	20	-1
1426	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1426	20	-1
1427	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1427	20	-1
1428	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1428	20	-1
1429	65	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1429	20	-1
1430	69	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1430	20	-1
1431	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1431	20	-1
1432	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1432	20	-1
1433	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1433	20	-1
1434	65	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1434	20	-1
1435	69	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1435	20	-1
1436	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1436	20	-1
1437	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1437	20	-1
1438	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1438	20	-1
1439	65	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1439	20	-1
1440	69	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1440	20	-1
1441	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1441	20	-1
1442	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1442	20	-1
1443	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1443	20	-1
1444	65	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1444	20	-1
1445	69	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1445	20	-1
1446	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1446	20	-1
1447	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1447	20	-1
1448	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1448	20	-1
1449	65	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1449	20	-1
1450	69	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1450	20	-1
1451	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1451	20	-1
1452	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1452	20	-1
1453	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1453	20	-1
1454	65	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1454	20	-1
1455	69	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1455	20	-1
1456	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1456	20	-1
1457	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1457	20	-1
1458	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1458	20	-1
1459	65	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1459	20	-1
1460	69	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1460	20	-1
1461	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1461	20	-1
1462	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1462	20	-1
1463	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1463	20	-1
1464	65	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1464	20	-1
1465	69	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1465	20	-1
1466	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1466	20	-1
1467	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1467	20	-1
1468	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1468	20	-1
1469	65	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1469	20	-1
1470	69	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1470	20	-1
1471	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1471	20	-1
1472	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1472	20	-1
1473	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1473	20	-1
1474	65	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1474	20	-1
1475	69	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1475	20	-1
1476	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1476	20	-1
1477	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1477	20	-1
1478	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1478	20	-1
1479	65	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1479	20	-1
1480	69	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1480	20	-1
1481	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1481	20	-1
1482	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1482	20	-1
1483	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1483	20	-1
1484	65	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1484	20	-1
1485	69	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1485	20	-1
1486	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1486	20	-1
1487	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1487	20	-1
1488	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1488	20	-1
1489	65	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1489	20	-1
1490	69	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1490	20	-1
1491	68	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1491	20	-1
1492	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1492	20	-1
1493	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1493	20	-1
1494	65	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1494	20	-1
1495	69	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1495	20	-1
1496	68	副本场景预留	1	test/test.scn	0	1	1	-1	1	125	134	1496	20	-1
1497	68	副本场景预留	1	test/test.scn	1	1	1	-1	1	125	134	1497	20	-1
1498	68	副本场景预留	1	test/test.scn	3	1	1	-1	1	125	134	1498	20	-1
1499	65	副本场景预留	1	test/test.scn	4	1	1	-1	1	125	134	1499	20	-1
1500	52	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1501	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1502	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1503	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1504	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1505	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1506	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1507	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1508	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1509	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1510	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1511	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1512	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1513	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1514	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1515	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1516	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1517	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1518	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1519	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1520	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1521	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1522	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1523	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1524	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1525	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1526	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1527	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1528	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1529	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1530	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1531	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1532	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1533	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1534	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1535	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1536	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1537	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1538	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1539	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1540	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1541	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1542	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1543	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1544	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1545	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1546	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1547	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1548	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1549	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1550	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1551	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1552	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1553	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1554	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1555	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1556	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1557	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1558	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1559	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1560	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1561	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1562	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1563	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1564	65	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	1	2	1	0	1	125	134	750	20	-1
1565	69	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	3	2	1	0	1	125	134	750	20	-1
1566	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	4	2	1	0	1	125	134	750	20	-1
1567	68	六人战场	1	zhanchang_liurenzhanchang/zhanchang_liurenzhanchang.scn	0	2	1	0	1	125	134	750	20	-1
1568	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1568	20	-1
1569	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1569	20	-1
1570	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1570	20	-1
1571	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1571	20	-1
1572	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1572	20	-1
1573	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1573	20	-1
1574	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1574	20	-1
1575	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1575	20	-1
1576	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1576	20	-1
1577	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1577	20	-1
1578	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1578	20	-1
1579	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1579	20	-1
1580	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1580	20	-1
1581	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1581	20	-1
1582	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1582	20	-1
1583	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1583	20	-1
1584	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1584	20	-1
1585	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1585	20	-1
1586	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1586	20	-1
1587	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1587	20	-1
1588	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1588	20	-1
1589	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1589	20	-1
1590	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1590	20	-1
1591	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1591	20	-1
1592	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1592	20	-1
1593	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1593	20	-1
1594	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1594	20	-1
1595	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1595	20	-1
1596	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1596	20	-1
1597	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1597	20	-1
1598	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1598	20	-1
1599	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1599	20	-1
1600	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1600	20	-1
1601	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1601	20	-1
1602	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1602	20	-1
1603	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1603	20	-1
1604	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1604	20	-1
1605	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1605	20	-1
1606	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1606	20	-1
1607	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1607	20	-1
1608	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1608	20	-1
1609	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1609	20	-1
1610	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1610	20	-1
1611	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1611	20	-1
1612	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1612	20	-1
1613	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1613	20	-1
1614	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1614	20	-1
1615	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1615	20	-1
1616	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1616	20	-1
1617	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1617	20	-1
1618	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1618	20	-1
1619	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1619	20	-1
1620	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1620	20	-1
1621	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1621	20	-1
1622	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1622	20	-1
1623	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1623	20	-1
1624	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1624	20	-1
1625	69	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1625	20	-1
1626	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1626	20	-1
1627	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1627	20	-1
1628	68	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1628	20	-1
1629	65	跨服测试场景	1	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	7	7	1	0	1	65	55	1629	20	-1
