INT	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING
584	下面哪个图形是头盔	4	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_5	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_6	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_7	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_8	set:CJSH_equip_maozi_1 image:CJSH_equip_maozi_1_9	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_10
585	下面哪个图形是头盔	5	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_6	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_7	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_8	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_9	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_10	set:CJSH_equip_maozi_1 image:CJSH_equip_maozi_1_10
586	下面哪个图形是头盔	4	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_7	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_8	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_9	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_10	set:CJSH_equip_maozi_1 image:CJSH_equip_maozi_1_8	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_2
587	下面哪个图形是头盔	3	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_8	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_9	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_10	set:CJSH_equip_maozi_1 image:CJSH_equip_maozi_1_7	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_2	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_3
588	下面哪个图形是头盔	2	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_9	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_10	set:CJSH_equip_maozi_1 image:CJSH_equip_maozi_1_4	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_2	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_3	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_4
589	下面哪个图形是头盔	1	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_10	set:CJSH_equip_maozi_1 image:CJSH_equip_maozi_1_3	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_2	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_3	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_4	set:CJSH_item_wanfa_1 image:CJSH_item_wanfa_1_5
590	下面哪个图形是马掌	0	set:CJSH_equip_mazhang_1 image:CJSH_equip_mazhang_1_1	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_2	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_3	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_4	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_5	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_6
591	下面哪个图形是马掌	1	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_2	set:CJSH_equip_mazhang_1 image:CJSH_equip_mazhang_1_2	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_4	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_5	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_6	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_7
592	下面哪个图形是马掌	2	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_3	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_4	set:CJSH_equip_mazhang_1 image:CJSH_equip_mazhang_1_4	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_6	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_7	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_8
593	下面哪个图形是马掌	3	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_4	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_5	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_6	set:CJSH_equip_mazhang_1 image:CJSH_equip_mazhang_1_6	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_8	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_9
594	下面哪个图形是马掌	4	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_5	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_6	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_7	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_8	set:CJSH_equip_mazhang_1 image:CJSH_equip_mazhang_1_8	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_10
595	下面哪个图形是马掌	5	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_6	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_7	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_8	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_9	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_10	set:CJSH_equip_mazhang_1 image:CJSH_equip_mazhang_1_10
596	下面哪个图形是马掌	4	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_7	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_8	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_9	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_10	set:CJSH_equip_mazhang_1 image:CJSH_equip_mazhang_1_9	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_2
597	下面哪个图形是马掌	3	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_8	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_9	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_10	set:CJSH_equip_mazhang_1 image:CJSH_equip_mazhang_1_7	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_2	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_3
598	下面哪个图形是马掌	2	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_9	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_10	set:CJSH_equip_mazhang_1 image:CJSH_equip_mazhang_1_5	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_2	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_3	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_4
599	下面哪个图形是马掌	1	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_10	set:CJSH_equip_mazhang_1 image:CJSH_equip_mazhang_1_3	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_2	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_3	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_4	set:CJSH_item_kuangshi_1 image:CJSH_item_kuangshi_1_5
600	下面哪个图形是披风	0	set:CJSH_equip_pifeng_1 image:CJSH_equip_pifeng_1_2	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_1	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_1	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_1	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_1	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_1
601	下面哪个图形是披风	1	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_2	set:CJSH_equip_pifeng_1 image:CJSH_equip_pifeng_1_1	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_2	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_2	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_2	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_2
602	下面哪个图形是披风	2	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_3	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_3	set:CJSH_equip_pifeng_1 image:CJSH_equip_pifeng_1_4	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_3	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_3	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_3
603	下面哪个图形是披风	3	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_4	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_4	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_4	set:CJSH_equip_pifeng_1 image:CJSH_equip_pifeng_1_7	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_4	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_4
604	下面哪个图形是披风	4	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_5	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_5	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_5	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_5	set:CJSH_equip_pifeng_1 image:CJSH_equip_pifeng_1_8	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_5
605	下面哪个图形是披风	5	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_6	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_6	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_6	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_6	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_6	set:CJSH_equip_pifeng_1 image:CJSH_equip_pifeng_1_10
606	下面哪个图形是披风	4	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_7	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_7	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_7	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_7	set:CJSH_equip_pifeng_1 image:CJSH_equip_pifeng_1_9	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_7
607	下面哪个图形是披风	3	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_8	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_8	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_8	set:CJSH_equip_pifeng_1 image:CJSH_equip_pifeng_1_6	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_8	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_8
608	下面哪个图形是披风	2	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_9	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_9	set:CJSH_equip_pifeng_1 image:CJSH_equip_pifeng_1_5	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_9	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_9	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_9
609	下面哪个图形是披风	1	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_10	set:CJSH_equip_pifeng_1 image:CJSH_equip_pifeng_1_3	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_10	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_10	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_10	set:CJSH_equip_taozhuang_4 image:CJSH_equip_taozhuang_4_10
610	下面哪个图形是铠甲	0	set:CJSH_equip_shangyi_1 image:CJSH_equip_shangyi_1_1	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6
611	下面哪个图形是铠甲	1	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2	set:CJSH_equip_shangyi_1 image:CJSH_equip_shangyi_1_2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_7
612	下面哪个图形是铠甲	2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4	set:CJSH_equip_shangyi_1 image:CJSH_equip_shangyi_1_5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_7	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8
613	下面哪个图形是铠甲	3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6	set:CJSH_equip_shangyi_1 image:CJSH_equip_shangyi_1_6	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_9
614	下面哪个图形是铠甲	4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_7	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8	set:CJSH_equip_shangyi_1 image:CJSH_equip_shangyi_1_9	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10
615	下面哪个图形是铠甲	5	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_6	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_7	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_9	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10	set:CJSH_equip_shangyi_1 image:CJSH_equip_shangyi_1_10
616	下面哪个图形是铠甲	4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_7	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_9	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10	set:CJSH_equip_shangyi_1 image:CJSH_equip_shangyi_1_8	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2
617	下面哪个图形是铠甲	3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_8	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_9	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10	set:CJSH_equip_shangyi_1 image:CJSH_equip_shangyi_1_7	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_3
618	下面哪个图形是铠甲	2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_9	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10	set:CJSH_equip_shangyi_1 image:CJSH_equip_shangyi_1_4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4
619	下面哪个图形是铠甲	1	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_10	set:CJSH_equip_shangyi_1 image:CJSH_equip_shangyi_1_3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_2	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_3	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_4	set:CJSH_item_baoshi_5 image:CJSH_item_baoshi_5_5
620	下面哪个图形是项链	0	set:CJSH_equip_xianglian_1 image:CJSH_equip_xianglian_1_1	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_3	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_4	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_5	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_6
621	下面哪个图形是项链	1	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_2	set:CJSH_equip_xianglian_1 image:CJSH_equip_xianglian_1_2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_4	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_5	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_6	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_7
622	下面哪个图形是项链	2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_3	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_4	set:CJSH_equip_xianglian_1 image:CJSH_equip_xianglian_1_5	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_6	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_7	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_8
623	下面哪个图形是项链	3	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_4	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_5	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_6	set:CJSH_equip_xianglian_1 image:CJSH_equip_xianglian_1_6	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_8	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_9
624	下面哪个图形是项链	4	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_5	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_6	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_7	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_8	set:CJSH_equip_xianglian_1 image:CJSH_equip_xianglian_1_9	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_10
625	下面哪个图形是项链	5	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_6	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_7	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_8	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_9	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_10	set:CJSH_equip_xianglian_1 image:CJSH_equip_xianglian_1_10
626	下面哪个图形是项链	4	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_7	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_8	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_9	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_10	set:CJSH_equip_xianglian_1 image:CJSH_equip_xianglian_1_8	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_2
627	下面哪个图形是项链	3	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_8	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_9	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_10	set:CJSH_equip_xianglian_1 image:CJSH_equip_xianglian_1_7	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_3
628	下面哪个图形是项链	2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_9	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_10	set:CJSH_equip_xianglian_1 image:CJSH_equip_xianglian_1_4	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_3	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_4
629	下面哪个图形是项链	1	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_10	set:CJSH_equip_xianglian_1 image:CJSH_equip_xianglian_1_3	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_2	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_3	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_4	set:CJSH_item_xunan_1 image:CJSH_item_xunan_1_5
630	下面哪个图形是腰带	0	set:CJSH_equip_yaodai_1 image:CJSH_equip_yaodai_1_1	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6
631	下面哪个图形是腰带	1	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2	set:CJSH_equip_yaodai_1 image:CJSH_equip_yaodai_1_3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_7
632	下面哪个图形是腰带	2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4	set:CJSH_equip_yaodai_1 image:CJSH_equip_yaodai_1_4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_7	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8
633	下面哪个图形是腰带	3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6	set:CJSH_equip_yaodai_1 image:CJSH_equip_yaodai_1_7	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_9
634	下面哪个图形是腰带	4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_7	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8	set:CJSH_equip_yaodai_1 image:CJSH_equip_yaodai_1_8	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_10
635	下面哪个图形是腰带	5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_6	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_7	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_9	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_10	set:CJSH_equip_yaodai_1 image:CJSH_equip_yaodai_1_10
636	下面哪个图形是腰带	4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_7	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_9	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_10	set:CJSH_equip_yaodai_1 image:CJSH_equip_yaodai_1_9	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2
637	下面哪个图形是腰带	3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_8	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_9	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_10	set:CJSH_equip_yaodai_1 image:CJSH_equip_yaodai_1_6	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_3
638	下面哪个图形是腰带	2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_9	set:CJSH_equip_yaodai_1 image:CJSH_equip_yaodai_1_	set:CJSH_equip_yaodai_1 image:CJSH_equip_yaodai_1_5	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4
639	下面哪个图形是腰带	1	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_10	set:CJSH_equip_yaodai_1 image:CJSH_equip_yaodai_1_2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_2	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_3	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_4	set:CJSH_skill_saman_1 image:CJSH_skill_saman_1_5
640	下面哪个图形是靴子	0	set:CJSH_equip_xie_1 image:CJSH_equip_xie_1_1	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_2	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_3	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_5	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6
641	下面哪个图形是靴子	1	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_2	set:CJSH_equip_xie_1 image:CJSH_equip_xie_1_2	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_5	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_7
642	下面哪个图形是靴子	2	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_3	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_4	set:CJSH_equip_xie_1 image:CJSH_equip_xie_1_4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_7	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_8
643	下面哪个图形是靴子	3	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_5	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6	set:CJSH_equip_xie_1 image:CJSH_equip_xie_1_7	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_8	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_9
644	下面哪个图形是靴子	4	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_5	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_7	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_8	set:CJSH_equip_xie_1 image:CJSH_equip_xie_1_8	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_10
645	下面哪个图形是靴子	5	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_6	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_7	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_8	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_9	set:CJSH_touxiang_woman_1 image:CJSH_touxiang_woman_1_10	set:CJSH_equip_xie_1 image:CJSH_equip_xie_1_10
