INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	INT	STRING	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT
3783	-1	0	【主线】初识万事通	【主线】初识万事通	3771	-1	-1	10	-1	-1	0	3	2	-1	22000	-1	-1	-1	-1	1	200	0	0	1400	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t王城内有一位万事通，他的身份非常神秘，据说国王陛下对他也是礼敬有加。\n\t刚刚来到王城的你，势必对王城还有些陌生，万事通对于整个王城了如指掌，如果你去找他，我想他会很乐意给你指点一二的。	找到@npc_132002	\t你找我有什么事？	你放弃了【个人】初涉江湖<三>	\t你好啊，年轻人#Y@myname#W，来找我寻求指导么？	132002	万事通	-1	-1	0	-1	找到@npc_132002						0		0
3784	-1	0	【主线】初识万事通	【主线】初识万事通	3772	-1	-1	10	-1	-1	0	3	3	-1	22000	-1	-1	-1	-1	1	200	0	0	1400	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t王城内有一位万事通，他的身份非常神秘，据说国王陛下对他也是礼敬有加。\n\t刚刚来到王城的你，势必对王城还有些陌生，万事通对于整个王城了如指掌，如果你去找他，我想他会很乐意给你指点一二的。	找到@npc_132002	\t你找我有什么事？	你放弃了【个人】初涉江湖<三>	\t你好啊，年轻人#Y@myname#W，来找我寻求指导么？	132002	万事通	-1	-1	0	-1	找到@npc_132002						0		0
3785	-1	0	【主线】初识万事通	【主线】初识万事通	3773	-1	-1	10	-1	-1	0	3	4	-1	22000	-1	-1	-1	-1	1	200	0	0	1400	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t王城内有一位万事通，他的身份非常神秘，据说国王陛下对他也是礼敬有加。\n\t刚刚来到王城的你，势必对王城还有些陌生，万事通对于整个王城了如指掌，如果你去找他，我想他会很乐意给你指点一二的。	找到@npc_132002	\t你找我有什么事？	你放弃了【个人】初涉江湖<三>	\t你好啊，年轻人#Y@myname#W，来找我寻求指导么？	132002	万事通	-1	-1	0	-1	找到@npc_132002						0		0
3786	-1	0	【主线】初识万事通	【主线】初识万事通	3774	-1	-1	10	-1	-1	0	3	5	-1	22000	-1	-1	-1	-1	1	200	0	0	1400	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t王城内有一位万事通，他的身份非常神秘，据说国王陛下对他也是礼敬有加。\n\t刚刚来到王城的你，势必对王城还有些陌生，万事通对于整个王城了如指掌，如果你去找他，我想他会很乐意给你指点一二的。	找到@npc_132002	\t你找我有什么事？	你放弃了【个人】初涉江湖<三>	\t你好啊，年轻人#Y@myname#W，来找我寻求指导么？	132002	万事通	-1	-1	0	-1	找到@npc_132002						0		0
3787	-1	0	【主线】初识万事通	【主线】初识万事通	3775	-1	-1	10	-1	-1	0	3	6	-1	22000	-1	-1	-1	-1	1	200	0	0	1400	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t王城内有一位万事通，他的身份非常神秘，据说国王陛下对他也是礼敬有加。\n\t刚刚来到王城的你，势必对王城还有些陌生，万事通对于整个王城了如指掌，如果你去找他，我想他会很乐意给你指点一二的。	找到@npc_132002	\t你找我有什么事？	你放弃了【个人】初涉江湖<三>	\t你好啊，年轻人#Y@myname#W，来找我寻求指导么？	132002	万事通	-1	-1	0	-1	找到@npc_132002						0		0
3788	-1	0	【主线】初识万事通	【主线】初识万事通	3776	-1	-1	10	-1	-1	0	3	7	-1	22000	-1	-1	-1	-1	1	200	0	0	1400	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t王城内有一位万事通，他的身份非常神秘，据说国王陛下对他也是礼敬有加。\n\t刚刚来到王城的你，势必对王城还有些陌生，万事通对于整个王城了如指掌，如果你去找他，我想他会很乐意给你指点一二的。	找到@npc_132002	\t你找我有什么事？	你放弃了【个人】初涉江湖<三>	\t你好啊，年轻人#Y@myname#W，来找我寻求指导么？	132002	万事通	-1	-1	0	-1	找到@npc_132002						0		0
3789	-1	0	【主线】初识万事通	【主线】初识万事通	3777	-1	-1	10	-1	-1	0	3	8	-1	22000	-1	-1	-1	-1	1	200	0	0	1400	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t王城内有一位万事通，他的身份非常神秘，据说国王陛下对他也是礼敬有加。\n\t刚刚来到王城的你，势必对王城还有些陌生，万事通对于整个王城了如指掌，如果你去找他，我想他会很乐意给你指点一二的。	找到@npc_132002	\t你找我有什么事？	你放弃了【个人】初涉江湖<三>	\t你好啊，年轻人#Y@myname#W，来找我寻求指导么？	132002	万事通	-1	-1	0	-1	找到@npc_132002						0		0
3790	-1	0	【主线】初识万事通	【主线】初识万事通	3778	-1	-1	10	-1	-1	0	3	9	-1	22000	-1	-1	-1	-1	1	200	0	0	1400	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t王城内有一位万事通，他的身份非常神秘，据说国王陛下对他也是礼敬有加。\n\t刚刚来到王城的你，势必对王城还有些陌生，万事通对于整个王城了如指掌，如果你去找他，我想他会很乐意给你指点一二的。	找到@npc_132002	\t你找我有什么事？	你放弃了【个人】初涉江湖<三>	\t你好啊，年轻人#Y@myname#W，来找我寻求指导么？	132002	万事通	-1	-1	0	-1	找到@npc_132002						0		0
3791	-1	0	【主线】初识万事通	【主线】初识万事通	3779	-1	-1	10	-1	-1	0	3	10	-1	22000	-1	-1	-1	-1	1	200	0	0	1400	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t王城内有一位万事通，他的身份非常神秘，据说国王陛下对他也是礼敬有加。\n\t刚刚来到王城的你，势必对王城还有些陌生，万事通对于整个王城了如指掌，如果你去找他，我想他会很乐意给你指点一二的。	找到@npc_132002	\t你找我有什么事？	你放弃了【个人】初涉江湖<三>	\t你好啊，年轻人#Y@myname#W，来找我寻求指导么？	132002	万事通	-1	-1	0	-1	找到@npc_132002						0		0
3792	-1	0	【主线】初识万事通	【主线】初识万事通	3780	-1	-1	10	-1	-1	0	3	11	-1	22000	-1	-1	-1	-1	1	200	0	0	1400	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t王城内有一位万事通，他的身份非常神秘，据说国王陛下对他也是礼敬有加。\n\t刚刚来到王城的你，势必对王城还有些陌生，万事通对于整个王城了如指掌，如果你去找他，我想他会很乐意给你指点一二的。	找到@npc_132002	\t你找我有什么事？	你放弃了【个人】初涉江湖<三>	\t你好啊，年轻人#Y@myname#W，来找我寻求指导么？	132002	万事通	-1	-1	0	-1	找到@npc_132002						0		0
#																																																																											
3793	-1	0	【主线】黄金神箭的传说	【主线】黄金神箭的传说	99	-1	-1	10	-1	0	0	3	-1	-1	22000	-1	-1	-1	-1	1	5	0	0	190	0	0	1	12	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t你可曾听说过二十四支黄金神箭的传说？\n\t相传当年成吉思汗从草原起家，最终一统欧亚，成为世界之王，正是因为这二十四支黄金神箭的帮助。而成吉思汗的家族，也最终被称为黄金家族！\n\t听说那第一支黄金神箭，被称为浪漫神箭，据说在成吉思汗起兵的罕难河草原上，至今还有着浪漫神箭的传说……	找到@npc_101092	\t钥匙老人在城的西北方	放弃任务	\t你是来寻找那遗失的黄金神箭的么？	123719	王城贤者	-1	-1	0	5000	找到@npc_123719						0		0
#																																																																											
3794	-1	0	【新手】通往王城	【新手】通往王城	3715	-1	-1	1	-1	0	0	3	-1	-1	22000	-1	-1	-1	-1	1	5	0	0	2200	0	0	1	12	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t王城的御卫长，是我的老朋友了，他一定会为你安排进入王城的一切事宜。	找到@npc_123828	\t王城就在牧场的最北面	放弃任务	\t年轻人，敦煌牧场族长对你评价不低啊。听说你还救助了马可波罗使团，年轻有为！	123828	王城御卫长	-1	-1	0	3716	找到@npc_123828						0		0
3795	203691	1	【新手】踏入王城	【新手】王城的呼唤	3714	-1	-1	1	-1	0	0	3	-1	-1	22000	-1	-1	-1	-1	1	200	0	0	1400	0	0	1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t我们的王城，就在前方！\n\t那里有更高级的武器，技能，马匹，更有着无数和你一样的年轻士兵等候着你的到来。\n\t去找王城御卫长报道吧，幸运的小子！	找到@npc_132156	\t向猎场北方走。	放弃任务	\t欢迎来到王城，新兵！	132156	王城卫队长	-1	-1	0	-1	找到@npc_132156						0		0
#	成2太行山		3900	3909																																																																							
3899	-1	0	【主线】荣誉神箭的传说	【主线】荣誉神箭的传说	-1	-1	-1	40	-1	0	0	-1	-1	-1	22000	-1	-1	-1	-1	1	100	0	0	100	0	0	1	56	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t前去野外太行山，探寻成吉思汗的足迹。寻找那曾经的24支黄金神箭，湮灭战火延续和平。	找到@npc_136044		放弃任务	\t你好，远道而来的朋友！	136044	张大山	-1	-1	0	3900	找到@npc_136044						0		0
3900	-1	0	【主线】太子驾到	【主线】太子驾到	3899	-1	-1	40	-1	0	0	-1	-1	-1	22000	-1	-1	-1	-1	1	400	0	0	39596	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t过几日太子爷就要经过咱们太行山井陉驿，前往河西，所以我们一定要提高警惕，不惜一切代价来保护太子爷，因为他是大元的未来，万民的幸福之所在。\n\t你去问问驿丞大人，看看他有什么吩咐。	找到@npc_136019	\t驿丞大人说什么？	放弃任务	\t你来的正好！我正想找你呢！	136019	赵尧臣	-1	-1	0	3901	找到@npc_136019						0		0
3901	-1	0	【主线】太子家臣	【主线】太子家臣	3900	-1	-1	40	-1	0	0	-1	-1	-1	22000	-1	-1	-1	-1	1	400	0	0	39596	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t下官能一睹太子爷的龙颜，真乃三生有幸啊。问题是，如果太子爷在我们这里出了事，我就是长一百颗脑袋也担负不起啊。所以一切要小心行事，好好保护好，伺候好太子爷。\n\t太子府的家臣刚刚到，要替太子爷打点一切，你去问问他，看他们有什么要求，统统满足！	找到@npc_136022		放弃任务	\t你们这个驿站位于太行山深处，地势险要，实在令人害怕。我刚才来的时候，看见驿路两旁虎狼成群，嚎叫声不绝于耳，吓得我直哆嗦。若是太子爷经过时，吓坏了太子爷，你们驿站所有人都担不起这个责任。	136022	脱脱不花	-1	-1	-1	-1	找到@npc_136022						0		0
3902	-1	0	【主线】屠狼戮虎（一）	【主线】屠狼戮虎（一）	3901	-1	-1	40	-1	0	0	-1	-1	-1	11901	-1	-1	-1	-1	1	800	0	0	79192	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t虎狼这些畜生，多了就会伤害人畜。\n\t尤其是老虎，这种猛兽实在可怕，一听虎叫，我浑身哆嗦。	消灭5只@npc_136052	\t杀了多少老虎？	放弃任务	\t这下我觉得耳朵旁清静多了。	136022	脱脱不花	-1	-1	-1	-1	消灭5只@npc_136052						0		0
3903	-1	0	【主线】屠狼戮虎（二）	【主线】屠狼戮虎（二）	3901	-1	-1	40	-1	0	0	-1	-1	-1	11900	-1	-1	-1	-1	1	800	0	0	79192	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t我来的时候，一群狼居然离我只有十丈远，吓死我了。这山沟沟的狼也未免太多了吧？	消灭5只@npc_136051	\t杀了多少只狼？	放弃任务	\t没想到这小小的井陉驿，竟然有你这位屠狼博虎之士。如果你生在成吉思汗的时代，封个万户侯易如反掌，只可惜你生不逢时。	136022	脱脱不花	-1	-1	-1	-1	消灭5只@npc_136051						0		0
3904	-1	0	【主线】家臣的要求	【主线】家臣的要求	3902	3903	-1	40	-1	0	0	-1	-1	-1	22000	-1	-1	-1	-1	1	400	0	0	39596	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t嗯，看到你杀的虎狼，我觉得安全了不少，今夜能在你们井陉驿睡个安稳觉了。去让你们驿丞安排一下我们的食宿吧，我们要锦绣铺床，山珍为餐。	找到@npc_136019	\t准备好了吗？	放弃任务	\t唉，要求真多啊。没办法，只能好好伺候。这些日子都警醒点，否则吃不了兜着走。	136019	赵尧臣	-1	-1	0	3905	找到@npc_136019						0		0
3905	-1	0	【主线】赵家庄	【主线】赵家庄	3904	-1	-1	40	-1	0	0	-1	-1	-1	22000	-1	-1	-1	-1	1	400	0	0	39596	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t太子爷驾到，是难得一见的盛事，我们井陉的父老都要来拜见。井陉驿附近一个赵家庄，村长赵德昌也是我们井陉德高望重的老人，你也去请他来拜见太子吧。	找到@npc_136027	\t	放弃任务	\t什么？咳咳，太子爷要来了，老夫一定要去拜见一下。	136027	赵德昌	-1	-1	0	3906	找到@npc_136027						0		0
3906	-1	0	【主线】大乌丸村	【主线】大乌丸村	3905	-1	-1	40	-1	0	0	-1	-1	-1	22000	-1	-1	-1	-1	1	400	0	0	39596	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t你去回报我儿，哦不，是驿丞，我明日就去。\n\t对了，我们赵家庄往东，还有个大乌丸村，据说他们的老祖宗还和成吉思汗有些渊源。你也去请他们的村长崇礼，让他也来拜见太子吧。	找到@npc_136015	\t	放弃任务	\t我早就听说太子爷要来，前几天就叫老婆子给我把当年成吉思汗赐给我爷爷的朝服洗了，准备拜见太子殿下了！	136015	崇礼	-1	-1	0	3908	找到@npc_136015						0		0
3908	-1	0	【主线】深山熊皮	【主线】深山熊皮	3906	-1	-1	40	-1	0	0	-1	-1	-1	51800	-1	-1	-1	-1	1	400	0	0	39596	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t太子爷一人之下万人之上，什么宝贝没见过？送给太子爷什么礼物好呢？\n\t听说太子爷要去河西，那地方地势很高，气候寒冷，我们太行山中的熊皮是做大衣的最好材料。你去帮老夫杀几只白熊，取几张熊皮回来，让我家老婆子、儿媳和女儿连夜给太子爷缝制一个熊皮大衣吧。	消灭@npc_136054得到3张@item_13810261	\t得到熊皮了吗？	放弃任务	\t这可是上等的好熊皮啊！	136015	崇礼	-1	-1	0	3909	消灭@npc_136054得到3张@item_13810261						0		0
3909	-1	0	【主线】礼轻情重	【主线】礼轻情重	3908	-1	-1	40	-1	0	0	-1	-1	-1	22000	-1	-1	-1	-1	1	400	0	0	39596	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t请你去回禀驿丞大人，老汉明日就去驿丞，和他一起迎接太子爷。	找到@npc_136019	\t	放弃任务	\t熊皮大衣？呵呵，虽然不是什么名贵的礼物，但多少也是老崇礼的一片心意。\n\t我们井陉驿有头有脸的人都聚齐了，就等太子爷大驾光临了！	136019	赵尧臣	-1	-1	-1	3921	找到@npc_136019						0		0
3910	204060	1	【主线】荣誉神箭	【主线】荣誉神箭	3921	-1	-1	40	-1	0	0	-1	-1	-1	22000	-1	-1	-1	-1	1	100	0	0	100	0	0	1	56	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t穿越记忆之门，前往一百年前的太行山，寻找到那二十四支黄金神箭中的第七支：#G荣誉神箭。	找到@npc_107001	 	放弃任务	\t#Y@myname#W，我们又见面了！	107001	成吉思汗	-1	-1	0	150	找到@npc_107001								
#	成2泰山		3910	3920																																																																							
3911	-1	0	【主线】考察民情	【主线】考察民情	3920	-1	-1	40	-1	0	0	-1	-1	-1	22000	-1	-1	-1	-1	1	400	0	0	39596	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t郭守敬大人体力真好，爬到半山腰我就累的气喘吁吁了，只要在这个小店里喝杯茶歇歇脚。不要着急，过一会儿我就写祭天颂文。刚才和小店的店主聊了会，体察了一下民情，他们好像遇到了点麻烦。你去帮帮他们。	找到@npc_143304	\t	放弃任务	\t是刚才的那个大人让你来找我的吗？\n\t自皇上登基以来，我们泰山一直风调雨顺，政通人和，但不知怎地，最近山路上猛虎恶狼频出，上了不少路人客商，大家纷纷视泰山路为畏途，也影响了我的生意。唉，我还有一家老小需要养活呢。	143304	张大富	-1	-1	-1	-1	找到@npc_143304						0		0
3912	-1	0	【主线】虎狼当道（一）	【主线】虎狼当道（一）	3911	-1	-1	40	-1	0	0	-1	-1	-1	18412	-1	-1	-1	-1	1	800	0	0	79192	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t登泰山的路上最近许多吊颈白额的猛虎出没，伤人无数。朋友，你去杀几只大虫，为我们泰山除害吧。	消灭5只@npc_29501	\t杀死猛虎了吗？	放弃任务	\t哈哈，看这些该死的大虫还敢不敢作恶。多谢你了，英雄！	143304	张大富	-1	-1	-1	-1	消灭5只@npc_29501						0		0
3913	-1	0	【主线】虎狼当道（二）	【主线】虎狼当道（二）	3911	-1	-1	40	-1	0	0	-1	-1	-1	18413	-1	-1	-1	-1	1	800	0	0	79192	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t那日我的乡亲在泰山脚下耕田，忽然从林中跑出许多恶狼，吓得他仓皇而逃。要是这样下去，可影响今年的收成啊。我们老百姓可就要挨饿了。	消灭5只@npc_29502	\t杀死恶狼了吗？	放弃任务	\t这下好了，我们老百姓终于可以安心耕田了。	143304	张大富	-1	-1	-1	-1	消灭5只@npc_29502						0		0
